nb_A,nb_W,nb_A_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_new_A,nb_new_A_afterW
24658.25,1350.15,26008.4,11434.55,9442.35,1.25,4403.1,124.4,1275.6,16.65,1998.15,74.45,3019.6,761.75
24393.65,1350.15,25743.8,11260.25,9324.65,1.25,4322.9,125.45,1258.4,17.75,2072.35,75.55,3049.2,759.55
24217.35,1365.55,25582.9,11229.7,9234,1.25,4259.9,125.35,1262,18.75,2072.35,77.15,2982.3,771.35
24182.95,1363.6,25546.55,11289.15,9233.95,1.3,4228.3,126,1270.8,19.65,2065.35,78.9,2877.05,782.8
22518.8,1346.75,23865.55,11177.1,8763.85,1.3,2805.7,124.35,1279.85,20.45,1978,81.65,1806.4,771.45
22444.25,1334.95,23779.2,11393.3,8758.05,1.25,2487.2,124.55,1294.45,21.05,1980.75,84.1,1515.75,777.15
22533.25,1307.3,23840.55,11272.05,8862.1,1.1,2503.75,122.3,1297.6,20.55,1859.1,82.45,1628.2,770.9
22697.85,1289.9,23987.75,11102.2,8769.8,1.15,2514.3,119.9,1291.7,20.3,1824.5,80.55,2061.55,764.3
21448.05,1238,22686.05,10758.35,7946.75,1.15,1934.8,117.1,1300.55,21.7,1773.65,84.15,1999.5,743.45
21613.95,1274.45,22888.4,10824.05,7981.05,1.2,1851.3,118.6,1305.45,23.55,1905.15,89.45,2054.05,754.8
21568.95,1298.8,22867.75,10865.05,7905.4,1.15,1724.85,120.5,1329.5,24.8,1903.55,92.5,2046.45,752.05
21490.9,1288,22778.9,10824.95,7872.7,0.95,1727.9,120.5,1329.95,24.65,1907.1,91.45,2061.7,731.55
21564.4,1256.3,22820.7,10928,7857.3,0.95,1779.5,119.95,1320.65,24,1905.5,89.35,2059.45,719.65
24355.1,1386.2,25741.3,12015.45,9082.35,0.95,1682.45,133.25,1320.65,25.45,3477.15,99.35,2426.85,830.45
25438.85,1422,26860.85,12806.85,9422,1,1543.3,141.75,1315,26.35,4291.9,105.15,2360.1,849.9
28152.3,1509.3,29661.6,14020.5,10783.7,1,1575.65,156.7,1301.45,27.65,5838.25,118.85,2426.9,921.2
29535.55,1593.85,31129.4,14800.9,11389.85,1,1026.9,168.5,1284.3,31,7149.4,133.7,2361.3,983.5
33135.55,1776.9,34912.45,16987.6,12667.65,0.25,1103.95,191.65,1273.1,31.3,8464.1,135.9,2382.2,1098.1
33620.3,1761.25,35381.55,17261.5,12830,0.4,1100.15,197.7,1270.9,31.95,8809.7,137,2420.2,1108.6
34204.15,1731.95,35936.1,17760.45,12918.3,0.35,1092.6,193.7,1285.35,32.9,9145.2,141.4,2424.75,1100.65
34148.3,1727.4,35875.7,17808.15,12878.05,1.1,1086.95,193,1311.9,33,9144.5,143.1,2364.6,1097.5
34185.05,1712.95,35898,17787.1,12903.85,1.1,1102.25,192.95,1325.65,32.45,9076.75,142.95,2402.1,1092
34504.05,1698.5,36202.55,17844.8,12967.55,1.6,1125.95,192.85,1288.4,32.05,9079.4,142.85,2611.85,1079.85
34325.05,1694.7,36019.75,17706.4,12912.7,1.6,1137.4,191.4,1270.45,31.3,9102.85,140.5,2631.8,1074.15
34225.4,1705.45,35930.85,17629.05,12868.4,1.65,1108.7,190.35,1256.7,32.15,9115.6,142.65,2637.15,1090.8
33703.65,1691.8,35395.45,17274.3,12685.6,1.8,1045.35,186.75,1237.05,32.95,9101.25,144.75,2663.25,1080.5
33135.35,1694.25,34829.6,17098.65,12484.9,1.85,1027.3,184.8,1243.55,32.85,9104.1,144.85,2476.2,1075.6
33084.15,1694.15,34778.3,17309.75,12768.75,1.8,1116.55,184.45,1251.65,31.75,9103.95,144.85,1930.75,1074.9
33207.85,1687.45,34895.3,17290.75,12849.15,1.8,1153.3,183,1230.3,30.95,9142.4,143.7,1988.95,1079
32974.7,1656.8,34631.5,17184.2,12816.1,1.9,1208.85,182.45,1216.45,29.2,8995.2,138.9,1904.7,1069.7
33228.5,1657.5,34886,17307.95,12885.95,1.95,1233.65,181.2,1219.55,28.75,9294.65,139.15,1940.6,1094
33198.9,1678.2,34877.1,17269.05,12877.6,2,1219.35,181.85,1200.75,29.1,9263.65,139.75,1939.85,1112.4
33034,1706.05,34740.05,17150.55,12810,2,1151.3,182.05,1206.1,30.45,9263.05,141.5,1953.5,1119.95
30303.6,1591.65,31895.25,16161.65,11469.1,2.15,1079.2,173.2,1224.15,30.15,7741.3,136,1652.7,1020.15
28744.35,1554.05,30298.4,15216.3,10910.65,2.35,1088.85,163.3,1233.95,29.4,6885.15,132.2,1619.65,997.75
26057.55,1441.3,27498.85,13902.85,9688.25,2.35,1209.55,146.9,1233.5,26.35,5403.8,115.4,1547.35,919.1
24294.6,1431.05,25725.65,13144.7,8719,2.35,1343.1,136.1,1246.75,23.2,4195.95,103.2,1548.25,882.65
20564.1,1285.15,21849.25,10943.9,7338.8,2.35,1260.25,112.9,1254,23.05,2839,100.55,1508.15,773.25
19904.35,1260.8,21165.15,10547.2,7122.35,2.2,1243.15,105.25,1248,22.9,2480.65,99.25,1475.8,759
19034.6,1241.5,20276.1,9913.55,6886.15,2.25,1262.85,107.25,1237.15,21.5,2119.15,91.45,1488.1,746.8
18916.65,1220.5,20137.15,9791.7,6859.3,1.6,1251.9,105.85,1204.9,21.65,2123.8,90.3,1524.65,741
19294.95,1217.35,20512.3,9881.85,6830.15,1.65,1279,104.75,1193.4,21.5,2144.9,93.65,1842.4,740.55
19343.95,1236,20579.95,10018.05,6847.3,1.3,1361.65,103.8,1220.4,20.8,2139.5,93,1728.4,750.2
19745.15,1265,21010.15,10233.25,6950.4,1.55,1432.1,105.85,1248.9,20.3,2142.85,93.1,1797.75,763.75
20645.7,1272.9,21918.6,10709.3,7172.6,1.5,1489.05,112.35,1285.6,19.65,2412.35,93.75,2006.55,757.25
21171.9,1303.45,22475.35,11083.35,7362.3,1.35,1513.95,118.7,1305.55,19.4,2407.25,94.75,1954.9,771.35
22170.15,1357.7,23527.85,11600.25,7674.85,1.35,1568.6,127,1285.7,19.2,2530.5,96.45,2093.1,801.95
23103.65,1444.9,24548.55,11961.4,7813.3,1.55,1820.95,175.65,1273,19,2800.5,96.15,2512.9,816.05
24652.55,1698.4,26350.95,12725.1,8480.5,1.85,2044.25,395.5,1292.95,18.7,3116.95,96.75,2608,838.95
25616.95,1929.45,27546.4,13218.9,8688.25,1.7,2158.2,521.35,1304.4,18.65,3282,97.9,2727.9,981.9
25967.05,1966.85,27933.9,13417.2,8790.9,1.65,2158.8,533.9,1303.3,18.95,3161.2,99.6,2781.25,977.7
26869.5,1984.3,28853.8,13946.55,8979.8,1.6,2225.95,541,1318.75,18.6,3209.6,101.55,2951.55,991.6
28637.7,2020.5,30658.2,14770.7,9568.6,2.3,2499.75,559.85,1309.45,17.15,3596.55,97.5,3284.2,1014.2
29960.4,2020.9,31981.3,15370.45,9907.7,2.15,3039.35,557.9,1305.55,15.95,3608.55,93.2,3665.9,1016.35
30756.5,2113.7,32870.2,15621.05,10066.8,1.9,3290.9,570.45,1291.7,15.8,3684.4,92.1,4015.75,1052.9
31821.3,2143.05,33964.35,16088.65,10109.65,1.9,3477.35,583.7,1289,15.85,4187.9,93.3,4552.1,1070.9
32432.95,2074.9,34507.85,16374.1,10248.15,1.9,3451.05,590.05,1274.7,16.15,4280.7,94.8,4755,1055.7
33197.25,2060.6,35257.85,16658.5,10433.5,1.9,3638.45,593.45,1283.05,14.5,4391.85,90.4,5037.9,1067.35
33958.6,2101.9,36060.5,17030.45,10615.55,1.9,3817.85,599.6,1288.1,13.3,4523.3,87.45,5247.85,1064.75
35032.15,2172.2,37204.35,17551.2,11028.35,1.85,3886.25,612.3,1304.45,13.4,4693.95,89.1,5350.8,1101.8
37144.35,2265.8,39410.15,18609,11810,1.75,4172.6,629.55,1318.35,12.65,5025.2,88.95,5590.6,1134.75
37914.35,2371.9,40286.25,19180.1,12208.7,1.7,4291.1,639.25,1337.65,12.3,5210.4,83.55,5367.4,1158.15
38715.1,2402.8,41117.9,19393.7,12377.4,1.75,4437.8,649.5,1344.65,12.2,5599.8,81.7,5773.85,1170.15
39452.55,2378.3,41830.85,19379.6,12513.9,1.45,5153.95,656,1348.65,11.75,5602.35,78.8,6403.8,1155.25
39795.15,2379.4,42174.55,19052.55,12387.5,1.45,6039.25,655.25,1324.6,10.75,5342.3,73.5,7205.7,1149.4
41370.15,2350.35,43720.5,18943.6,12590.7,1.45,7683.05,654.9,1342.5,9.55,5336.35,67.75,8702.5,1133.35
42175.25,2292.55,44467.8,18550.55,12417.4,1.5,9209.1,649.25,1357.65,8.6,5311.7,61.4,10108.5,1098.8
41210.05,2199.2,43409.25,18041.1,12034.95,1.3,9219.2,603.95,1360.7,8.45,5135.55,59,10052.85,1081.15
40297.8,1968.05,42265.85,17672.4,11527.45,1,9002.65,391.75,1358,9.15,4833.25,60.55,10026.9,1071.05
39810.35,1739.15,41549.5,17383.9,11494.65,1.15,8883.35,268.25,1341.3,9.55,4747,60.75,9999.2,932.6
39299.15,1720.25,41019.4,17087.8,11360.6,1.15,8876.7,257.3,1332.6,9.2,4577.4,57.55,9924.15,926.6
39236.5,1782.7,41019.2,16921.6,11368.85,3,8818.5,268.2,1340.2,10.2,4604.8,58.75,10005.15,940.9
38328.3,1761.75,40090.05,16562.1,10945.55,2.3,8616.2,268.45,1351.95,10.65,4271.2,60.95,9878.65,942
37194.25,1780.7,38974.95,16063.45,10647.85,2.5,8083.6,270.15,1374.4,11.85,4250.75,65.55,9533.4,949.55
36948.65,1758.3,38706.95,16099.15,10625.5,2.55,7765.3,267.6,1389.8,13.05,4207.4,69.7,9285.4,938.6
36477.05,1777.15,38254.2,16181.05,10548.25,2.8,7457.95,260.65,1411.75,14.15,3724.95,71.45,8799.25,948.5
35542.85,1773.9,37316.75,15800.2,10210.2,3,7354.65,255.65,1443.2,14.55,3508.2,70.4,8590.35,942.1
34888.5,1725.9,36614.4,15529.95,10025.9,3,7176.1,249.05,1449.05,15.85,3461.3,75.45,8406.65,926
35070.15,1704.85,36775,15677.05,10212.05,3.05,7110,254,1443.5,16.1,3421.25,78.05,8236.1,944.95
34766.45,1681.25,36447.7,15545.2,10132.25,3.05,7078.1,242.55,1457.85,16.15,3330.7,79.15,8153.75,935.25
33444.45,1640.95,35085.4,14988.85,9603.1,3.05,6841.7,232,1465.95,16.65,3022.45,79.85,7928.2,924.3
32751.8,1585.65,34337.45,14611.15,9395.7,3.1,6709.4,226.5,1465.75,17.3,2819.4,81.4,7818.95,926
31908.25,1590.55,33498.8,14432.1,9233.7,2.9,6465.1,222.3,1455.85,18.6,2495.6,84.65,7323.3,919.15
31140.25,1616.4,32756.65,14483.6,9076.45,3,5673.25,218.5,1458.7,20.25,2478.15,90.2,6650.95,929.25
31005.1,1601.8,32606.9,14983.15,9180.05,3.05,4787.8,226.5,1474.85,21.35,2563,95.1,5923.9,918
29661.7,1628.2,31289.9,15143.6,9003.85,3.05,3167.3,241.9,1447.1,22.3,2687.7,99.55,4571.35,942.9
28707.7,1642.95,30350.65,15580.75,9116.6,3.05,1626.6,242.7,1449,23.35,2671,104.5,3058.3,952.05
28741.4,1670.35,30411.75,15751.1,9286.55,3.2,1311.3,243.9,1448.85,24.05,2600.35,108.7,2739.9,963.85
28278.7,1681.25,29959.95,15532.8,9129.85,3.2,1302.75,240.3,1437.9,23.8,2622.7,107.45,2648.45,967.6
28542.25,1680.1,30222.35,15745.6,9091,3.05,1276.9,238.2,1436,24.55,2823.15,111.8,2736.75,968.9
28501.7,1646.4,30148.1,15692,9113.5,3.05,1287.95,236.15,1428.5,24.3,2843.7,113.1,2736.2,960
27987.15,1569.4,29556.55,15531.45,9051.95,1.2,1319.1,220.3,1405.35,23.2,2824.9,110.25,2465.45,938.3
27475.35,1570.4,29045.75,15275.5,9032.8,1.2,1282.2,205.3,1390,23.35,2848.1,113.7,2245.25,921.8
27364.85,1555.95,28920.8,15271.7,8983.95,1,1294.5,203.6,1346.4,22.95,2833.6,112.4,2201.05,908.15
27369,1511.55,28880.55,15293.85,9024,0.95,1306.05,198.35,1349.6,22.65,2900.8,113.25,2150.75,900.4
26803.95,1478.25,28282.2,14896.95,8920.8,0.7,1295.45,195.05,1366.25,22.35,2836.65,114,2102.1,884.1
26712.7,1479.1,28191.8,14899.9,8838.95,0.6,1309.2,194.25,1325.9,22.05,2795.3,114.35,2092.05,881.8
27701.6,1516.2,29217.8,15066.8,9726.85,0.6,2176.75,202.35,1324.5,20.45,2884.1,108.6,2022.4,885.55
27097.7,1504.75,28602.45,14733.65,9443.4,0.55,2081.95,194,1318.1,21.15,2801.5,108.65,2048.85,871.8
26904.15,1496.45,28400.6,14681.5,9289.1,0.6,2086.5,194.6,1312.9,21.05,2829.6,107.2,2077,856.55
26451.35,1487.45,27938.8,14428.3,9170.8,0.6,2040.1,193.45,1313.85,21.7,2822.65,108.25,2002.85,849.4
26107.15,1443.7,27550.85,14272,9027.3,0.55,2031.35,190.9,1290.1,21.6,2788.4,109.65,1979.1,828.75
25941.25,1402.25,27343.5,14119.85,8980.35,0.55,2057.4,190.25,1276.9,20.75,2748.6,108.65,2016.95,824.1
26245.9,1407.15,27653.05,14174.55,9102.05,0.45,2084.7,194.1,1270.35,20.25,2883.05,109.95,2135.2,834.1
27177.6,1424.95,28602.55,13745.55,9044.25,0.4,3674.1,183.95,1227.65,19.15,2910.4,104.75,3535,852.8
26676.8,1416.25,28093.05,13333.7,8877.1,0.4,3792.85,165.25,1214.85,18.35,2748,100.7,3630.5,835.5
26544.8,1422.2,27967,12981.1,9037.15,0.3,3808.05,168.65,1188.4,18.05,2837.1,100.25,3683.8,842.75
26140.7,1407.75,27548.45,12755.65,8873.45,0.15,3765,168.05,1163.3,18.5,2806.1,100,3674.35,837.25
26200.2,1395.35,27595.55,12777.15,8901.8,0.25,3834.7,169.4,1148.8,18.05,2716.95,98.5,3692.1,829.15
25900.6,1389.25,27289.85,12547.5,8925.6,0.6,3914.4,167.9,1154.6,16.9,2465.15,92.65,3610.65,816.85
26269.05,1422.2,27691.25,12732.85,9051.85,0.6,3969.3,177.3,1162.6,16.7,2554.05,89.9,3649.55,834.8
26953.2,1434.45,28387.65,12831.75,9293.2,0.6,4204.1,179.2,1172.8,16.25,2590.85,87.7,3999.05,829.2
27347.65,1435.75,28783.4,12910.65,9398.45,0.6,4426.8,179.6,1176.3,15.5,2556.9,83.25,4203.85,834.7
30999.05,1427.1,32426.15,12933.3,9680.55,0.8,4850.7,181.1,1177.45,15,5382.3,82.35,7550,835.2
31497.25,1426.95,32924.2,12825.9,9851.8,0.9,5302.55,186.65,1162.8,14.05,5478.8,76.75,7991.25,828.3
32220,1460.5,33680.5,13094.55,10118,1.05,5411.8,191.35,1135.05,13.5,5457.4,72,8168.05,839.4
32599.05,1514.75,34113.8,13240.85,10264.1,0.95,5390,193.85,1179.05,14.35,5484.1,72.9,8234.5,859.6
31962.25,1536.35,33498.6,13203,9622.3,1,4618.85,198.9,1172.85,14.8,5400.95,75.9,8258.3,878.65
32200.2,1571.35,33771.55,13343.4,9742.15,1,4685.95,203.2,1181.5,14.1,5393.45,73.95,8225.35,889.3
32714.2,1578.25,34292.45,13277.45,10306.6,0.95,5216.55,204.3,1163.8,13.6,5386.95,71.65,8239.4,890.75
33006.2,1588.45,34594.65,13380.7,10412.65,1.1,5289.05,204.25,1147.3,12.65,5463.35,69.05,8315.1,897.75
33647.65,1613.1,35260.75,13652.35,10585.3,1.1,5335.5,208,1159.55,12.45,5563.75,67.95,8496.2,913.8
34068.9,1632.7,35701.6,13789.75,10635.45,1.2,5367.4,210.15,1170.65,12.4,5554.55,66.6,8721.9,921.8
34375.5,1664,36039.5,14145.6,10629.7,1.25,5387.85,209.25,1165.6,12.25,5430.25,64.7,8674.7,925.5
33006.15,1648,34654.15,14330.7,10747.65,1.25,3870.45,212.6,1197.15,12.65,5337.55,67.65,7012.55,915.25
33051,1666.8,34717.8,14491.9,10849.25,1.25,3747.1,213.05,1211.55,13.2,5340.3,70.25,6787,922.85
32796.25,1691.8,34488.05,14634.5,10562.7,1.25,3702.2,216.7,1220.9,13.8,5266.3,72,6661.25,937.8
33125.75,1714.3,34840.05,14809.45,10617.3,1.25,3796.7,215.5,1254.45,13,5282.65,68.7,6749.25,949.75
32935.55,1708.3,34643.85,14737.8,10555.65,1.15,3707.5,213.9,1287.55,13.7,5298.45,69.25,6697.3,944.8
32963.25,1714.5,34677.75,14769.75,10438.15,0.8,3611.1,213.95,1292.55,15.3,5336.05,71.85,6799.85,955.5
33100.65,1710.2,34810.85,14833.85,10507.9,0.85,3555.05,211.2,1304.15,15.95,5296.8,74.05,6801.1,957.8
32271.25,1711.4,33982.65,14628.3,10218.55,0.85,3287.6,208.65,1308.35,16.85,5235.2,75.9,6457.25,967.15
31924.4,1692.6,33617,14544.95,10072.75,1.05,3042.5,206.05,1320.85,18.35,5211.55,79,6336.4,970.3
28654.55,1722.7,30377.25,14693.85,9839.2,0.85,2767.9,205.65,1340.2,18.2,2399.9,78.3,3128.4,993.1
28538.85,1739.6,30278.45,15032.25,9586.85,0.8,2699.2,200.25,1357.9,18.2,2514.6,80.1,2917.9,1001.85
28111.65,1756.05,29867.7,14867.9,9415.85,1,2636.4,198.6,1381.85,18.35,2577.35,81.6,2819.95,1007.95
28817.2,1780.35,30597.55,15279.05,9659.85,1,2678.55,206.15,1373.9,17.95,2766.6,82.6,2857.25,1021.05
28653.3,1759.4,30412.7,15329.85,9498.6,1.1,2615.35,200.65,1368.05,18.4,2746.9,83.15,2829.05,995.8
29093.85,1868,30961.85,15266.7,9361.55,1.1,2568.7,218.1,1360.35,19.2,2745.7,85.15,3412.75,1052.85
28431.4,1859.7,30291.1,15297.5,8750.65,1.1,1975,216.5,1389.5,20.55,2685.45,90.2,3322.1,1061.15
28098.15,1825.65,29923.8,15158.4,8571.55,1.05,1920.95,214.3,1419.55,20.9,2588.4,91.3,3317.6,1050.6
27535.95,1808.85,29344.8,14889.15,8433.25,1.1,1880.75,211.35,1440.4,21,2520.2,91.55,3173.45,1040.1
27196.6,1811.95,29008.55,14852.95,8390.2,1,1815.05,208.45,1468.65,22.2,2535.65,94.7,2909.25,1044.2
26492.3,1767,28259.3,14433.05,8235.75,0.95,1770.4,204.75,1462.05,22.6,2525.5,94.6,2796.15,1027.35
25973.4,1777.9,27751.3,14144.35,8021.9,0.95,1645.3,201.15,1478.05,23.9,2495.55,96.8,2767.6,1039.55
26115.35,1803.9,27919.25,14247.45,8027.7,0.95,1640.35,202.45,1479.65,24.05,2514.3,99,2800,1040.2
25964.5,1794.35,27758.85,14141.9,7994.2,1,1677.85,198.15,1482.65,23.3,2415.6,95.9,2804.65,1023.75
26244.15,1786.5,28030.65,14332.25,8150.3,1,1617.15,197.55,1481.5,23.9,2594.05,101.2,2739.6,1022
27488.35,1901.65,29390,15152.6,8487.25,1.25,1630.15,217.6,1481.65,24.8,2935.2,107,2777.8,1070.7
28479.85,1988.65,30468.5,15839.95,8758.9,1.25,2154,222.95,1488,22.9,3396.2,104.2,2753.55,1127.45
28793,1963.75,30756.75,16274.75,8684.15,1.3,2599.15,217.3,1467.3,21.85,3650.85,102.05,2727.1,1107
29084.55,1918.7,31003.25,16550.1,8687.95,1.35,2603.55,218.4,1452.65,22.05,3650.4,102.45,2759.95,1086.55
29017.4,1920.45,30937.85,16542.2,8709.25,1.15,2627.5,227.95,1449.6,21.25,3636.9,101.2,2678.55,1087.4
28819.05,1909.7,30728.75,16499.9,8748.7,1.2,2460.5,228.55,1457.7,22.55,3684.65,105.15,2504.6,1065.85
28078.9,1875.65,29954.55,16114.8,8655.6,1.15,2055.6,227.5,1450.9,23.7,3399.15,107.95,2258.5,1050
28164.6,1814.65,29979.25,16200.5,8677.1,0.85,2004.1,222,1449.85,24.7,3362.15,110.35,2260.45,1026.55
27810.45,1759.3,29569.75,16027.45,8467,1,1997.45,214.2,1460.55,24.6,3455.2,109.9,2289.85,1026.15
27464.95,1735.05,29200,15791.3,8352.95,0.85,1981.35,210.45,1448.1,24.55,3450.7,110.15,2291,1029.7
27711.85,1595.7,29307.55,15724.3,9058.5,0.85,2537.9,189.6,1431.35,23.25,3460.7,105.8,1971.3,957.75
27944.65,1615.05,29559.7,15803.8,9238.25,0.9,2637.95,187.85,1421.8,22.25,3459.75,102.95,1945.3,957.3
28542.75,1638.6,30181.35,16016.2,9443.1,0.8,2683.2,196.1,1409.55,22.1,3607.2,103.95,2116.15,967.3
28853.9,1669.95,30523.85,16082.9,9609.05,0.8,2822.25,198.55,1410.35,21.45,3621.95,101.25,2182.45,979.5
29414.9,1673.85,31088.75,16347.3,9709.55,0.85,2908.55,198,1381.85,20.2,3887.05,97.05,2385.75,972.3
29980.3,1717.55,31697.85,16529.35,9824.9,0.85,2973.85,198.85,1387.45,19.5,4009.95,93.6,2639.6,986.45
31156.3,1746.2,32902.5,17234.8,9997,1.05,3600.1,200.85,1385.7,17.85,4263.5,89.5,2931.55,992.95
31549.4,1737.75,33287.15,17378.4,10015.6,1.15,3777.25,201.1,1387.1,17.25,4409.05,85.4,3157.85,997.55
34014.05,1752.1,35766.15,17932.25,10603.5,1.1,3972.55,200.05,1394.4,17.2,5880.15,85.55,4471.05,1007.25
34518.5,1787.55,36306.05,18247.45,10585.8,1.1,4574.3,200.7,1366.05,16.25,5922.75,79.65,4669.2,1016.05
33961.3,1699.95,35661.25,17659.05,10421.55,1.2,4688.5,184.75,1360.15,14.7,5657.15,71.85,4894.4,986.3
33240.05,1619.95,34860,17097.3,10270.85,1.2,4344.3,181.75,1362.95,14.9,5157.3,70.4,4934.7,937.2
33510.9,1659.4,35170.3,16973.85,10440.15,1.2,4009.95,192.3,1372.5,15.3,5045.4,70.65,5128.9,968
36272.95,1702.15,37975.1,19321.45,10789.3,1.15,4531.8,195.5,1378.85,14.25,6442.3,72.35,5166.8,995.4
36811.85,1702.85,38514.7,19453.3,10785.2,1.15,4955.25,187.75,1385.15,13.45,6524.6,69.85,5584.9,988.45
37376.85,1676.6,39053.45,19910.85,10790.35,1.55,5467,186,1385.35,11.95,6512.45,66.2,5679.2,996.45
38026.65,1681.5,39708.15,20250.6,11086.7,1.6,6090.1,186.7,1390.2,10.75,6608.65,61.45,5693.15,996.2
37967.35,1687.25,39654.6,20178.25,11100.05,1.55,6252.3,188.75,1381.3,9.35,6622.6,56.6,5690.35,998.7
37491.1,1655.15,39146.25,19835.65,11049.05,1.4,6334.05,186.2,1368.4,8.6,6331.4,51.3,5634.15,972.25
37922.6,1670.65,39593.25,20248.4,11086.45,1.4,6711.35,184.95,1397.95,7.8,6497.2,50.35,5610.55,977.2
36726.15,1659.35,38385.5,20105.05,10335.75,1.5,6163,183.55,1432.25,8.3,6488.95,52.65,5307.05,978.3
36675.35,1649,38324.35,20045.8,10258.45,1.45,6095.5,183.95,1417.3,8.75,6486.45,53.15,5387.45,983.65
37032,1633.25,38665.25,20376.3,10504.1,1.45,6485.55,178.5,1428.6,8.1,6590.6,51.15,5177.05,974.55
36921.2,1618.75,38539.95,20563.45,10326.25,1.45,6579.8,173.95,1428.4,7.95,6711.45,55.4,5065.1,966.4
36512.45,1601.5,38113.95,20441.05,10216.65,1.45,6723.5,171.15,1449.25,7.5,6442.35,55.25,4888,966.75
35764.1,1533.3,37297.4,20132.95,10072.05,1.45,6645.9,167.7,1452.05,8.55,6337.25,59.2,4612.4,946.7
34836.75,1501.65,36338.4,19536.9,9962.75,1.25,6059.45,169,1455.15,9.3,6250,62.45,4400,937.1
35038.8,1471.5,36510.3,19719,10179.3,1.2,5958.9,169.8,1453.95,9.6,6253.45,63.75,4209.5,931
32672.8,1440.45,34113.25,18974.15,9695.5,1.2,5745.3,166,1468.95,9.95,4789.45,64.05,3089.15,914
32023.6,1408.35,33431.95,18303.05,9496,1.3,5111.65,165.7,1507.15,11.6,4567.2,67.05,3322.25,902.3
31425.55,1416,32841.55,18093.85,9357.55,1.15,4981.1,162.7,1511.1,12.5,4497.95,69.8,3076.55,897.6
30826.75,1408.95,32235.7,17855.35,9206.3,1.15,4800.25,162.55,1498.8,13.75,4492.8,73.3,2879.65,885.45
30763.7,1524.35,32288.05,17991.4,9117.3,1.1,4680.95,167.05,1510.4,15.15,4369.55,76,2739.75,915.25
28077.35,1515.3,29592.65,15561.95,8881.1,1.1,4180.9,166.25,1533.4,15.8,3006.2,73.45,2737.1,897.2
27431.6,1529.25,28960.85,15351.05,8876.75,1.1,3748.65,166.55,1539.55,16.7,2944.35,76.85,2301.65,902.15
26661.8,1574.75,28236.55,14719.6,8815.45,1.25,3233.75,169.9,1525.7,18.1,2923.05,80.5,2213.95,912.8
25668.3,1568.95,27237.25,14168.3,8411.35,1.2,2595.4,166.6,1482.75,19.45,2823.8,85,2177.6,911.05
25843.95,1582.6,27426.55,14216.05,8447.5,1.2,2465.35,168.75,1466.75,20.2,2965.55,91.3,2264.55,915.85
26581.15,1625.3,28206.45,14667.55,8701.9,1.3,2394.85,171.25,1448.45,20.95,3703.55,98.1,2261.15,950.55
26318.15,1598.9,27917.05,14342.8,8791.6,1.3,2045.5,169.65,1437.05,21.55,3705.15,97.4,2242.65,941.1
26584.35,1569.95,28154.3,14542.25,8837.8,1.25,2027.4,168.2,1442.85,22,3938.05,98,2277,927.3
26293.65,1545.05,27838.7,14403.95,8673.1,1.25,2109.15,166.9,1469.5,21.4,3939.15,95.7,2307.65,908.95
25535,1529,27064,13956.1,8375.25,1.3,1751.1,163.05,1457.65,21.65,3687.1,95.55,2302.8,900.85
25573.15,1517,27090.15,13707.6,8616.15,1.25,1693.8,165.6,1438.7,21.75,3677.9,90.6,2359.6,889.8
25167.1,1506.75,26673.85,13405.1,8557.5,1.2,1483.95,166.85,1411.2,22.35,3643.15,92.7,2327.35,877.15
25170.25,1502.85,26673.1,13406.4,8540.85,1.2,1508.95,168.4,1381.6,21.45,3644.5,92,2345.5,877.5
24973.5,1479.05,26452.55,13342.15,8509.1,1.2,1500.2,165.65,1348.9,21.45,3509.35,93.2,2259.1,863.15
24239.2,1508.45,25747.65,12930.5,8278,1.2,1391.95,165.5,1347.7,22.5,3349.35,96.7,2160.2,870.5
23912.2,1538.3,25450.5,12917.35,8122.95,1.2,1353.95,166.4,1321.05,23.3,3338.05,98.95,1997.9,874
23518.8,1528.35,25047.15,12904.7,8187.2,1.15,1344.35,167.1,1310.25,23.2,3363.2,100.95,1548.3,878.6
23621.95,1501.35,25123.3,12871.45,8247.75,0.95,1339.15,166.45,1293.85,23.55,3398.65,102.95,1634.6,868.15
28592.25,1569.45,30161.7,15031.8,8937.35,0.95,1682.05,175.9,1282.2,22.7,7764.1,116.65,3705.8,917.3
28009.1,1428.2,29437.3,14400.15,8785.9,0.9,1982.8,161.9,1261.55,20.9,7892.05,116.5,3960.7,862.35
27581.1,1413.6,28994.7,14200.95,8611.3,1,1939.65,157.95,1249.3,21.7,7877.1,118.7,3902.85,866
27378.9,1395.4,28774.3,14091.3,8519.05,1,1912.6,154.7,1235.25,22.5,7880.05,118.9,3913.95,854.6
27394.2,1355.4,28749.6,14156.55,8515.25,0.45,1925.5,151.55,1230.75,22.1,7882.85,118.1,3886.35,836.05
28048.15,1373.8,29421.95,14455.85,8798.15,0.45,1958.5,154,1255.75,21.8,7933.8,119.95,3942.1,852.05
28151.75,1368.15,29519.9,14441.15,8753.95,0.45,2024.15,152.1,1271,21.3,7960.55,118,4108.55,848.1
28214.95,1334.75,29549.7,14145.3,9053.25,0.35,2091.9,151.45,1296.6,20.85,7493.9,116.05,4203.15,813.25
