nb_A,nb_W,nb_A_W
33956.05,1491.65,35424.2
37919.15,1504.4,39400.0
38100.5,1540.45,39617.9
39372.0,1508.7,40848.55
39456.55,1515.75,40941.15
39043.55,1476.35,40492.85
39016.35,1452.95,40442.55
40038.5,1430.75,41406.75
41777.6,1440.35,43158.75
41432.35,1442.3,42820.2
41475.0,1442.7,42862.7
41611.95,1463.75,43020.55
41292.05,1501.3,42738.3
40212.2,1433.7,41584.8
39943.1,1404.95,41286.15
41311.35,1416.65,42664.95
41707.6,1451.8,43095.9
50961.05,1498.1,52396.45
51037.75,1525.6,52501.15
51002.2,1493.95,52428.95
50454.1,1493.65,51877.35
45483.3,1446.9,46857.15
44532.8,1405.55,45865.15
44533.2,1400.6,45865.25
48699.9,1615.8,50248.0
48724.8,1623.6,50266.8
50397.45,1645.8,51945.4
49641.5,1626.6,51201.8
47731.3,1625.2,49278.35
47280.7,1614.2,48811.4
47296.35,1612.65,48825.15
47086.25,1608.5,48610.3
46733.0,1596.35,48245.1
47655.1,1629.6,49202.55
57034.85,1644.0,58590.9
55929.05,1659.65,57501.55
57599.1,1659.05,59158.7
48051.15,1663.25,49600.65
48741.9,1704.15,50323.7
48757.3,1731.3,50363.5
44080.7,1695.9,45654.2
44814.35,1729.4,46416.35
44690.05,1722.0,46284.45
43527.9,1741.05,45143.4
39040.0,1519.75,40434.5
38671.55,1514.65,40074.95
37240.9,1522.1,38667.5
36470.55,1535.1,37916.6
36117.25,1522.3,37563.05
36095.05,1518.3,37542.25
35847.0,1517.7,37294.5
36261.9,1498.2,37690.7
36483.2,1451.3,37864.95
35813.1,1420.15,37167.9
26370.85,1413.55,27725.5
35290.35,1396.3,36626.8
33275.4,1352.8,34578.7
33818.4,1426.7,35207.85
33503.5,1389.6,34851.95
33857.8,1346.05,35167.7
33469.05,1310.25,34744.45
32986.2,1288.85,34246.3
32623.15,1299.35,33891.2
32685.4,1308.5,33957.4
33758.6,1337.6,35053.95
35265.85,1375.55,36589.4
35588.6,1378.0,36913.3
35479.65,1371.55,36791.4
36255.85,1402.05,37591.45
39104.55,1441.3,40475.65
39871.45,1449.8,41234.25
39500.95,1448.85,40862.65
39715.3,1469.65,41085.65
39772.7,1497.05,41159.75
39978.1,1522.95,41380.75
31043.85,1534.5,32452.35
31166.05,1559.25,32587.35
30031.3,1468.75,31356.45
38872.45,1458.35,40199.7
38840.85,1481.9,40194.8
39494.4,1498.95,40848.55
39625.1,1506.7,40963.5
39967.0,1565.85,41360.6
39697.95,1549.8,41077.75
38737.15,1537.05,40100.85
36974.2,1472.7,38271.35
37517.0,1468.55,38811.6
38155.05,1478.15,39463.0
38111.55,1455.55,39403.6
36300.65,1458.65,37598.2
35895.6,1467.5,37214.75
36447.2,1517.85,37816.1
36537.55,1545.8,37941.3
36519.5,1504.55,37892.55
45915.75,1514.8,47303.3
46041.8,1547.9,47469.55
46254.6,1608.2,47757.0
46264.6,1622.55,47788.9
37642.75,1617.35,39158.6
37996.95,1611.25,39500.6
37845.55,1608.0,39355.45
38052.5,1637.4,39616.7
38686.4,1591.2,40209.3
38973.5,1560.5,40464.4
39187.6,1572.2,40698.85
39320.85,1597.4,40867.05
38049.05,1575.8,39574.0
38441.85,1654.6,40047.5
38532.0,1669.35,40152.15
38336.4,1689.95,39976.85
38263.0,1730.75,39947.7
37754.2,1694.45,39402.95
37359.25,1659.25,38978.0
37947.5,1673.7,39580.6
28978.95,1628.75,30572.95
28827.15,1595.4,30386.5
29263.65,1575.65,30801.65
29827.25,1546.05,31335.7
39308.2,1684.85,40956.05
39117.3,1672.6,40758.5
38833.95,1661.9,40470.05
39451.4,1633.1,41014.8
39098.4,1616.2,40635.4
40617.85,1611.95,42145.75
40968.85,1573.15,42455.55
41480.1,1573.25,42967.55
43290.45,1608.5,44808.75
42958.7,1565.95,44433.75
42524.65,1551.45,43984.15
42521.45,1516.95,43931.45
45209.9,1487.8,46583.75
46181.0,1536.9,47602.45
46549.5,1665.75,48099.15
45937.2,1841.75,47660.5
46171.25,1986.4,48027.65
46537.3,2140.45,48545.6
46195.75,2201.35,48262.35
45999.1,2228.4,48086.7
35955.85,2103.25,37918.5
35410.15,2131.7,37394.7
36376.3,2166.0,38388.35
36292.3,2186.3,38367.45
36071.4,2186.95,38150.1
34487.2,2197.75,36586.15
36215.4,2240.2,38356.85
36122.2,2245.15,38259.35
34589.35,2223.5,36683.8
33921.3,2190.65,35974.55
33615.95,2174.85,35649.3
34261.35,2155.1,36290.25
32166.9,2124.4,34164.85
31963.05,2079.5,33909.6
32430.1,1936.6,34234.05
43673.2,1752.15,45279.0
44699.1,1646.65,46207.6
44901.95,1502.3,46261.55
44701.5,1429.65,45992.35
45612.1,1441.65,46915.95
46379.15,1436.9,47677.05
46786.85,1407.95,48057.35
46260.4,1379.9,47509.25
45416.05,1327.8,46612.85
45516.6,1327.85,46720.75
45644.95,1344.55,46864.6
43400.75,1304.55,44576.3
43054.65,1304.85,44240.35
45561.0,1286.0,46749.75
45371.75,1287.7,46569.5
45585.7,1283.3,46777.7
44604.1,1291.4,45793.75
44071.45,1289.85,45263.95
44135.95,1359.15,45405.65
43487.95,1391.7,44788.1
32263.65,1398.3,33563.25
31552.85,1413.7,32862.05
40630.7,1450.95,41056.35
41462.7,1444.6,41876.65
40564.7,1451.7,40987.9
41051.7,1680.6,41706.2
40666.8,1681.65,41322.1
40386.05,1673.4,41024.25
40646.95,1667.0,41269.6
40550.65,1690.9,41198.55
40242.55,1731.85,40932.15
40256.05,1748.6,40967.95
40307.15,1772.9,41043.1
37597.9,1796.0,38356.4
39054.2,1815.85,39830.0
40458.65,2010.7,41430.7
40980.35,2056.8,42009.85
41146.7,2088.55,42208.05
42582.65,2032.6,43585.15
43388.3,2045.6,44404.85
43014.3,2027.55,44034.75
41896.7,1971.35,42870.05
32397.8,1914.45,34231.2
31571.8,1884.5,33376.15
31396.05,1875.75,33193.65
30281.85,1634.0,31830.25
30791.9,1659.4,32365.75
31143.7,1731.15,32791.75
30941.4,1754.3,32621.35
31292.3,1806.15,33021.2
31502.95,1761.15,33187.95
31577.05,1751.9,33253.75
31515.05,1718.15,33156.7
32034.45,1730.15,33689.0
31047.55,1744.9,32721.6
29966.15,1611.65,31510.7
29104.2,1566.35,30602.6
30043.85,1581.25,31559.7
28484.2,1611.65,30028.0
28110.7,1657.6,29698.4
28109.05,1669.05,29702.5
28188.1,1677.7,29790.6
28037.3,1693.95,29665.75
28076.5,1713.25,29727.95
28010.85,1689.55,29637.45
28811.45,1688.5,30444.2
30196.15,1666.85,31804.9
30287.9,1611.05,31846.75
30063.75,1600.85,31610.75
38675.8,1519.8,40142.95
39996.85,1525.25,41469.05
42010.4,1576.85,43530.6
43032.35,1579.9,44556.95
42935.9,1554.3,44436.1
42766.15,1528.05,44235.15
42511.4,1519.2,43969.25
43838.95,1551.65,45329.95
42814.25,1559.0,44310.25
42041.45,1525.9,43507.25
41271.7,1486.35,42701.15
41166.2,1484.2,42600.55
41255.5,1455.25,42659.65
41381.05,1442.45,42769.15
41299.1,1444.05,42689.55
41526.9,1479.35,42953.0
41564.3,1504.3,43015.8
40290.3,1702.45,41943.05
39653.3,1701.25,41306.95
39672.55,1714.15,41341.8
31075.9,1731.15,32758.0
29379.05,1704.55,31028.8
27109.85,1642.4,28698.3
35062.65,1630.3,36639.55
35422.2,1651.3,37020.95
37632.05,1695.9,39280.2
37962.9,1691.35,39608.4
38845.0,1659.1,40458.7
40025.0,1608.45,41587.5
40642.45,1623.15,42219.6
43452.6,1634.55,45039.0
44397.5,1647.6,45995.75
44294.85,1665.8,45909.25
44258.45,1641.85,45851.4
44306.45,1656.75,45913.4
44334.25,1658.55,45944.75
43512.25,1722.5,45186.55
42699.6,1539.65,44192.25
42413.1,1539.05,43904.65
42358.5,1531.35,43842.6
42118.85,1561.4,43639.05
42339.85,1560.3,43863.8
42450.35,1562.85,43979.85
33542.25,1559.5,35068.35
32915.2,1541.6,34424.15
30662.55,1517.05,32147.15
39482.1,1500.2,40951.5
38084.45,1499.9,39515.35
37374.35,1529.15,38832.75
37419.7,1483.3,38797.95
34646.15,1430.05,35967.65
34073.55,1416.2,35381.4
34022.4,1401.85,35315.75
34293.65,1449.25,35631.8
34721.5,1418.05,36028.7
34893.25,1369.05,36140.7
34856.75,1310.95,36047.25
35071.05,1323.75,36276.2
35835.65,1363.75,37080.7
36541.7,1405.5,37825.9
36360.3,1366.2,37602.6
36855.75,1399.8,38131.5
37010.05,1400.65,38283.65
36839.4,1419.25,38127.25
36740.05,1432.25,38040.6
36703.45,1395.55,37967.4
27637.65,1394.65,28899.55
26775.0,1398.25,28076.6
26750.3,1389.2,28045.4
35445.95,1400.2,36788.9
35590.5,1408.8,36945.95
35747.2,1412.3,37106.1
36177.1,1426.15,37552.5
35859.65,1389.4,37200.15
35449.55,1378.05,36779.0
35380.55,1410.45,36750.2
35232.0,1405.85,36585.3
36038.55,1512.7,37498.95
35922.7,1496.1,37367.5
35355.85,1474.9,36780.65
35311.55,1511.2,36772.65
36054.6,1549.9,37541.35
36182.25,1580.1,37701.65
36319.8,1567.45,37829.1
39076.8,1561.35,40579.65
38815.2,1555.9,40311.0
38660.0,1564.25,40164.7
39675.3,1588.75,41206.5
43424.0,1786.35,45151.8
35116.3,1783.55,36840.05
36132.65,1800.6,37874.9
40077.25,1803.45,40692.35
47675.2,1821.6,48308.85
48983.1,1860.45,49658.25
49104.6,1872.5,49791.0
48953.65,1908.15,49678.0
48988.7,1886.2,49702.7
48475.05,1744.1,49048.55
48738.0,1761.9,49329.05
48748.05,1789.35,49360.5
48683.3,1747.95,49256.3
47349.95,1674.95,47855.3
47193.55,1633.15,47657.0
47721.95,1632.25,48186.95
45308.75,1627.5,45770.3
45756.85,1646.95,46239.75
45790.8,1630.5,46256.5
44847.5,1604.6,45284.95
40596.45,1441.3,40873.7
39874.65,1495.3,40204.85
39098.75,1545.35,39479.85
35069.7,1570.9,36606.7
28581.15,1650.25,30195.9
27734.1,1716.1,29394.7
36987.75,2010.6,38944.1
37146.4,1941.7,39034.3
37067.3,1933.6,38945.15
36705.05,1952.35,38599.35
35996.8,1930.15,37856.05
36467.45,1870.45,38269.2
36465.6,1883.25,38273.2
36327.7,1882.4,38145.0
36868.85,1904.0,38707.15
36678.65,1887.05,38497.8
36279.7,1881.05,38091.4
36222.45,1862.4,38014.4
36206.45,1864.3,38001.55
37003.2,1945.95,38881.5
36881.35,1913.7,38728.3
36920.45,1869.65,38721.5
36753.3,1821.9,38506.55
36576.95,1847.4,38355.1
35378.65,1752.6,37062.55
35630.5,1660.0,37238.45
26494.15,1372.85,27814.6
26956.45,1412.3,28316.9
27171.5,1469.5,28590.9
37052.5,1487.15,38491.9
38382.1,1670.25,40017.85
38378.2,1685.5,40033.55
40668.6,1669.45,42315.5
42022.6,1685.65,43684.1
41861.25,1681.6,43518.95
41662.95,1695.65,43334.1
42250.65,1687.75,43914.95
42493.6,1684.95,44153.35
42913.7,1667.5,44519.2
43139.8,1582.3,44658.15
44884.2,1588.4,46405.5
48897.75,1622.65,50451.95
50296.95,1610.15,51836.6
51297.2,1578.65,52806.25
51182.45,1579.6,52691.2
52200.5,1580.7,53696.35
52792.35,1556.3,54258.7
52137.95,1527.1,53574.4
52101.7,1484.05,53493.8
42276.75,1455.9,43638.8
41020.3,1271.8,42197.9
40419.85,1253.2,41579.05
37980.6,1261.95,39135.45
36830.45,1248.65,37972.4
36583.55,1247.8,37725.0
36567.95,1269.2,37724.9
36505.8,1292.05,37676.7
36383.4,1314.45,37577.35
36237.65,1325.55,37473.45
35806.2,1325.8,37012.85
34921.25,1321.65,36119.35
31728.65,1339.6,32950.25
30932.5,1345.75,32160.2
30265.0,1345.25,31490.4
39514.65,1367.45,40758.15
38003.85,1385.75,39277.1
37254.05,1410.0,38553.2
37393.2,1403.4,38685.65
37090.8,1393.6,38373.3
37011.55,1388.95,38282.0
37449.1,1406.05,38730.1
38240.55,1434.1,39546.25
38411.95,1439.0,39732.5
38389.55,1468.05,39738.45
38210.0,1464.5,39556.25
38948.45,1478.25,40295.95
39374.2,1481.6,40730.85
39406.15,1526.15,40809.4
39032.4,1521.15,40436.35
38804.5,1530.7,40238.95
38437.85,1568.35,39901.25
37808.7,1549.65,39244.25
38337.15,1565.0,39790.2
38365.55,1554.45,39810.3
29275.3,1552.0,30721.7
29859.7,1532.25,31289.3
29924.7,1562.8,31371.8
39062.65,1584.4,40530.95
39128.55,1582.2,40589.8
39171.7,1582.9,40634.3
39816.9,1755.15,41451.3
39377.1,1823.75,41082.95
39160.75,1811.85,40850.65
39167.45,1786.2,40824.2
39401.3,1808.7,41080.05
38531.45,1795.4,40214.75
37570.85,1763.5,39222.55
37299.55,1702.4,38886.55
37565.3,1718.25,39168.85
38094.55,1710.85,39692.65
37851.75,1678.9,39431.1
38207.25,1673.5,39769.8
38562.3,1785.15,40220.55
38748.3,1801.4,40410.45
39616.55,1783.15,41236.8
40767.3,1784.3,42379.25
42379.7,1749.85,43974.1
35213.55,1761.45,36820.6
35316.25,1769.2,36936.15
35365.9,1776.4,36993.0
40858.05,1605.7,42221.85
43490.35,1561.6,44809.95
43684.85,1606.65,45054.65
43916.9,1629.5,45314.7
44160.5,1644.9,45573.05
44180.7,1641.7,45593.0
44792.25,1704.2,46267.75
45194.8,1758.25,46715.7
45482.7,1761.65,46998.85
45080.45,1842.3,46661.3
44897.3,1814.1,46441.4
44077.55,1813.45,45641.95
42746.35,1671.0,44182.8
42508.3,1656.9,43943.1
41358.45,1648.65,42808.6
40910.75,1695.75,42420.3
39479.5,1714.2,40995.15
37543.5,1712.75,39037.05
39035.2,1732.15,40547.3
39251.35,1714.8,40753.25
33206.25,1696.7,34786.85
31578.65,1672.7,33135.75
32285.65,1671.45,33839.5
41745.25,1688.3,43319.85
41162.95,1674.5,42720.95
41472.0,1685.75,43041.5
41459.55,1658.7,43004.45
41143.65,1689.2,42709.7
40705.25,1673.55,42262.95
41120.45,1612.3,42611.9
41705.05,1601.85,43196.8
42087.65,1585.1,43560.5
42451.05,1594.0,43928.5
42299.4,1594.75,43767.55
42480.75,1585.85,43938.5
41178.2,1564.15,42614.25
41428.8,1525.75,42838.15
41323.0,1509.3,42736.4
39716.65,1480.05,41102.05
39507.5,1474.55,40888.1
39892.4,1503.3,41303.0
39427.35,1647.15,40978.55
38793.2,1629.35,40327.1
29049.1,1594.0,30546.55
29339.45,1586.9,30830.65
30353.2,1582.6,31699.0
33915.9,1590.0,35265.4
35082.65,1553.5,36412.85
35688.5,1569.2,37028.6
35547.9,1564.5,36907.75
35781.7,1638.75,37214.85
36122.2,1706.35,37622.15
36124.6,1783.6,37706.6
36251.05,1808.0,37866.9
40197.4,1872.95,41879.9
40810.85,1858.85,42479.75
41451.25,1878.7,43135.3
41565.1,1856.6,43225.3
43693.15,1867.95,45320.75
44075.7,1901.2,45736.15
52430.85,1844.45,54035.5
51802.35,1719.0,53282.95
52000.9,1694.75,53460.2
52303.7,1740.8,53807.3
52206.65,1727.75,53697.6
51405.5,1760.7,53065.25
48296.65,1788.2,49980.1
47728.15,1853.25,49479.15
47209.6,1913.45,49027.6
46770.15,1923.6,48604.0
45908.1,1894.35,47712.2
45441.4,1803.5,47157.55
45192.45,1756.8,46858.2
45027.95,1757.25,46694.35
41184.9,1731.5,42824.05
40958.95,1736.95,42595.1
41288.4,1735.4,42924.7
41356.85,1766.0,43019.85
39248.15,1753.55,40941.35
39354.0,1777.4,41054.1
30558.75,1772.15,32250.2
30907.8,1751.5,32567.65
31429.75,1757.25,33082.65
31635.9,1764.4,33297.5
31812.9,1789.55,33501.2
31655.6,1741.6,33298.5
31135.75,1692.45,32732.9
30697.75,1636.9,32240.45
30915.5,1626.05,32446.95
30836.85,1601.45,32343.3
30900.85,1570.65,32376.55
30845.0,1563.55,32309.45
31458.65,1572.55,32931.05
31519.3,1572.35,32989.6
31324.4,1565.05,32789.3
40193.05,1555.45,41657.1
39379.95,1559.95,40849.4
39150.5,1552.05,40616.25
39499.3,1551.45,40966.8
39464.5,1536.3,40933.85
39476.8,1628.6,41042.45
39398.65,1675.4,41023.55
38769.75,1694.35,40426.05
38668.2,1661.4,40287.6
39048.9,1673.3,40678.2
38818.6,1654.05,40431.15
38795.35,1678.35,40435.1
38664.35,1682.9,40301.75
38688.65,1682.15,40318.9
38494.05,1672.5,40115.25
38339.7,1658.3,39947.3
38528.2,1670.65,40131.75
47688.6,1695.3,49319.2
47827.4,1695.8,49457.1
47677.05,1700.45,49308.8
38386.15,1689.1,40004.0
38218.65,1673.9,39813.35
38618.8,1643.3,40181.8
39010.75,1646.35,40575.45
39284.1,1599.5,40794.65
40787.25,1511.7,42208.1
40659.75,1471.15,42040.0
40785.4,1447.35,42142.75
40407.35,1421.65,41744.1
39602.8,1357.6,40877.7
39631.5,1349.55,40893.0
39408.25,1305.95,40617.65
39845.3,1256.1,41011.35
40720.3,1183.45,41820.3
41106.35,1180.65,42202.85
41112.45,1180.65,42207.75
40984.25,1176.45,42093.5
31051.4,1098.45,32080.2
31166.05,1084.7,32184.3
31221.4,1071.25,32230.95
31569.0,1058.85,32565.85
30939.05,1056.3,31943.85
30320.35,1076.55,31347.8
29884.45,1108.2,30942.1
29037.0,1129.0,30120.75
27118.7,1150.0,28224.95
27644.85,1118.75,28721.4
27668.25,1169.75,28784.6
27790.25,1211.75,28940.4
28129.5,1253.35,29320.2
27882.45,1285.9,29106.45
27589.95,1268.6,28803.4
27457.75,1271.3,28673.35
35988.25,1307.5,37236.8
35735.35,1333.25,37009.7
35839.7,1374.65,37152.25
36008.4,1411.6,37348.5
36243.2,1429.9,37601.4
36323.1,1528.05,37775.3
36449.8,1596.9,37967.9
36097.7,1623.25,37642.65
36374.5,1668.75,37961.6
37169.3,1706.15,38791.5
36880.4,1683.7,38475.35
36977.7,1693.3,38577.8
36869.75,1663.7,38439.5
37218.3,1838.0,38947.3
37974.25,1835.9,39706.15
38256.5,1884.3,40044.4
38299.15,1895.8,40096.85
38854.65,1903.45,40662.05
39421.45,1940.3,41266.25
39342.7,1937.3,41184.2
30328.35,1948.2,32181.45
32463.95,1953.95,34322.95
32899.3,1959.15,34766.3
42282.3,1933.85,44133.9
42329.35,1963.25,44205.65
42721.75,1872.2,44510.5
42872.15,1857.8,44648.4
42837.9,1854.25,44613.0
43306.1,1850.15,45079.0
43587.05,1836.35,45254.95
47096.95,1812.2,48734.0
48560.3,1803.5,50167.85
49929.2,1816.95,51489.05
51125.8,1684.75,52567.5
50758.4,1646.15,52166.9
50861.0,1596.45,52217.0
51596.75,1624.05,52983.9
51490.65,1627.9,52884.25
54233.35,1672.65,55629.8
64081.3,1667.3,65471.45
63363.4,1644.45,64730.8
61190.85,1629.95,62538.45
61393.45,1685.2,62797.5
52038.4,1740.05,53496.25
51924.35,1707.95,53357.5
51103.15,1697.45,52523.55
50899.25,1654.6,52277.85
50928.55,1638.05,52287.1
50605.0,1632.45,51952.5
50395.45,1633.95,51834.25
48271.25,1666.55,49756.85
47460.45,1677.0,48982.0
46825.1,1692.1,48421.75
44753.9,1677.95,46335.55
44154.45,1680.65,45739.4
43984.55,1680.15,45571.35
42994.7,1618.3,44518.6
42247.1,1571.2,43720.7
39047.75,1526.45,40517.35
29059.75,1542.65,30548.35
38384.35,1548.75,39881.65
38456.2,1549.05,39957.95
38092.0,1468.35,39508.0
38039.5,1389.5,39378.0
38582.3,1399.05,39933.35
39360.35,1471.2,40776.4
40437.4,1473.7,41855.35
40643.45,1485.7,42075.25
40257.6,1467.6,41678.35
40205.4,1455.45,41616.15
38795.9,1429.35,40179.8
38437.1,1415.95,39809.95
37621.6,1394.85,38971.15
37748.85,1390.3,39093.8
37903.2,1403.6,39258.15
37775.95,1399.2,39126.65
37837.4,1420.2,39210.2
38418.65,1430.2,39802.6
38680.45,1491.0,40128.1
38545.8,1563.0,40064.3
29400.85,1599.95,30951.0
29487.55,1608.3,31046.2
29425.2,1645.25,31024.6
29221.1,1688.75,30824.25
28303.8,1675.55,29893.3
27864.4,1623.05,29411.6
27855.25,1610.45,29383.75
27906.6,1617.75,29442.2
28316.4,1628.05,29862.15
28296.25,1658.45,29873.25
28809.3,1718.4,30440.1
28855.7,1723.35,30491.55
29650.55,1756.5,31320.35
31107.1,1760.7,32767.9
32707.55,1785.8,34396.4
33053.0,1844.75,34799.95
33394.55,1890.0,35185.4
33221.25,1914.5,35031.6
33252.85,1855.1,35002.8
33384.95,1786.85,35065.35
33221.3,1785.3,34904.55
32953.7,1807.6,34658.6
32737.9,1750.0,34387.6
32656.5,1741.2,34334.6
42356.95,1762.25,44056.1
42037.45,1721.25,43694.55
41059.65,1762.05,42763.1
40814.3,1770.7,42524.3
40887.65,1779.65,42604.3
40342.0,1728.35,42006.55
39979.6,1689.75,41606.95
39654.75,1702.75,41288.65
39857.25,1715.9,41494.4
38056.0,1720.9,39711.7
36246.6,1654.25,37823.8
35729.3,1583.4,37231.7
35922.95,1556.2,37397.7
36554.05,1570.5,38045.55
39915.0,1581.9,41417.55
42912.9,1607.85,43550.2
45949.95,1632.4,46610.55
47552.35,1690.3,48272.55
47800.1,1731.95,48561.15
50636.05,1710.4,51378.45
44156.8,1726.15,44914.8
44174.35,1743.45,44950.7
44178.75,1712.75,44924.25
44286.35,1690.0,45006.45
44074.0,1665.35,44771.05
45269.15,1677.2,45953.8
46141.35,1659.75,46811.6
46075.9,1629.9,46722.4
44937.05,1567.45,45533.8
45208.5,1553.4,45790.45
44942.25,1562.85,45542.85
44995.3,1527.7,45563.8
44598.2,1508.6,45148.5
43794.8,1483.95,44321.7
40619.65,1541.55,41201.95
37531.5,1539.9,39004.4
43959.2,1474.8,45368.15
42510.55,1382.05,43826.0
42104.8,1343.3,43381.9
39259.45,1368.75,40559.35
36371.7,1348.55,37646.05
36480.25,1345.2,37749.35
36447.8,1338.75,37711.2
36885.0,1394.25,38207.0
37286.0,1401.15,38615.35
36031.6,1433.25,37419.1
35245.0,1492.9,36694.3
35445.75,1520.1,36922.9
36527.2,1614.5,38099.15
36387.2,1622.15,37968.0
37883.45,1696.95,39541.85
40508.35,1762.0,42232.95
40611.3,1800.15,42374.6
40526.35,1810.15,42303.1
40444.95,1726.8,42142.5
40525.9,1696.05,42193.4
30848.75,1680.15,32499.7
31102.25,1687.55,32761.4
31056.15,1701.5,32730.4
39999.8,1658.95,41634.75
40113.2,1631.5,41723.6
40217.65,1624.9,41822.85
40272.8,1622.6,41874.9
39578.3,1553.45,41114.4
41303.75,1574.8,42860.65
41584.25,1543.7,43109.55
41660.6,1473.9,43116.55
42095.15,1487.3,43564.4
41373.4,1412.6,42766.65
41097.3,1410.7,42489.1
40050.45,1318.8,41350.7
37348.9,1248.35,38580.65
37645.45,1224.8,38853.05
38279.0,1190.7,39451.2
37993.2,1260.05,39234.6
38845.05,1256.05,40083.4
39598.55,1285.05,40855.2
40109.35,1263.4,41344.65
41628.5,1267.6,42865.5
32807.25,1288.8,34063.15
32534.9,1293.8,33779.5
32293.85,1282.6,33527.1
41702.6,1297.4,42951.55
41831.85,1323.2,43104.9
40428.7,1291.35,41669.05
40212.25,1294.75,41456.35
40792.65,1300.1,42041.85
40785.8,1313.45,42047.2
40649.7,1310.8,41909.75
41286.65,1324.8,42560.2
41758.85,1639.55,43346.85
42207.4,1699.65,43855.55
41997.3,1714.6,43661.15
42778.5,1809.0,44538.25
42961.15,1845.5,44757.4
41928.25,1859.7,43737.7
41652.95,1860.95,43470.55
40653.5,1870.95,42481.35
39342.7,1873.3,41174.75
48516.0,1875.25,50352.85
48935.85,1915.9,50832.9
49002.35,1932.15,50915.05
39493.7,1912.2,41384.4
39827.1,1909.0,41715.8
39860.05,1915.4,41756.9
41033.3,1934.45,42948.95
40467.45,1929.2,42376.1
40014.95,1878.15,41870.7
40245.85,1853.2,42075.3
40252.55,1814.9,42044.55
39823.7,1530.0,41330.9
39553.4,1477.65,41003.05
41108.9,1429.55,42508.2
41444.15,1365.65,42776.3
41497.7,1282.5,42746.7
41645.15,1279.6,42888.75
41619.35,1231.75,42816.45
41587.4,1208.65,42756.25
41394.4,1175.1,42529.6
32570.25,1191.35,33721.65
32171.5,1165.6,33296.5
32390.6,1149.45,33496.1
41767.9,1149.8,42875.85
41195.0,1120.55,42272.05
40166.95,1115.8,41235.85
38658.0,1091.75,39697.25
38517.2,1120.2,39582.15
38442.5,1129.4,39516.8
38813.4,1189.95,39949.45
38272.25,1213.1,39427.8
38224.0,1198.85,39364.9
38353.75,1210.35,39511.0
36639.25,1185.4,37768.55
35525.45,1161.9,36630.35
35459.85,1146.5,36546.4
35230.9,1102.0,36275.1
35069.45,1130.35,36142.8
35757.05,1146.3,36816.75
36544.5,1198.65,37650.2
36885.35,1175.55,37778.8
45544.3,1190.5,46453.3
45471.6,1206.05,46400.8
36289.3,1207.1,37219.05
36951.85,1252.85,37928.25
37456.15,1308.4,38490.75
38269.55,1310.05,39309.2
38525.0,1291.2,39548.55
38739.2,1295.4,39769.0
38529.6,1269.4,39533.4
38438.2,1263.55,39439.0
39217.9,1446.2,40398.8
39190.15,1477.2,40394.1
39014.75,1488.9,40230.45
38440.45,1499.95,39669.5
38914.2,1509.3,40153.45
39581.15,1539.6,40850.95
48936.0,1537.2,50178.8
48784.25,1522.75,49979.4
49048.4,1529.85,50254.65
48350.45,1534.35,49730.6
41065.5,1524.95,42395.85
41091.25,1507.6,42403.4
41592.05,1539.75,42931.15
42132.9,1566.95,43500.75
41649.7,1519.5,42970.8
41715.45,1547.0,43048.05
42085.6,1605.9,43473.95
42576.55,1629.85,43987.5
42586.1,1646.7,44013.0
43638.2,1682.05,45101.5
43160.1,1512.05,44455.2
43024.0,1491.3,44301.95
43004.55,1519.4,44313.8
45213.3,1525.55,46307.6
46134.45,1518.75,47224.1
45702.65,1533.9,46807.7
36364.25,1558.9,37520.3
36163.95,1616.5,37443.65
38981.55,1561.0,39950.4
45315.35,1675.0,46417.75
44674.35,1728.0,45870.1
44701.85,1747.6,45917.45
44607.85,1748.25,45827.1
44392.35,1744.7,45607.3
45078.1,1761.9,46308.65
44805.55,1804.95,46097.6
44333.0,1796.35,45619.9
43522.25,1763.7,44777.85
43044.5,1734.55,44272.2
42045.25,1712.05,43250.15
41559.8,1712.3,42764.85
41933.2,1724.75,43154.2
42178.7,1710.25,43384.05
40169.25,1702.65,41586.5
39013.6,1689.7,40418.0
38888.3,1697.4,40300.7
38805.1,1677.3,40199.2
38941.85,1655.25,40314.15
35561.5,1686.65,37220.2
29072.0,1581.55,30625.65
28221.55,1529.4,29722.05
27813.4,1511.05,29293.35
27144.75,1472.25,28588.5
26617.85,1437.4,28025.5
26123.1,1422.95,27513.8
26026.0,1359.75,27351.0
26080.15,1367.8,27413.6
26674.65,1376.05,28016.95
26943.7,1410.75,28321.2
27542.45,1424.35,28932.4
28230.6,1415.5,29612.45
28896.0,1563.4,30419.3
28701.2,1551.3,30212.15
28658.9,1566.05,30183.0
