nb_A,nb_W,nb_A_W,nb_A_ma,nb_W_ma
23516.6,998.05,24514.65,21580.02,880.52
23296.25,995.8,24292.05,21848.53,894.66
23497.85,996.95,24494.8,22123.99,908.8
23667.25,997.9,24665.15,22425.14,924.82
23582.85,1006.15,24589.0,22744.76,943.06
25925.0,987.25,26912.25,23308.67,962.66
26359.7,976.4,27336.1,23854.16,979.8
24924.35,949.25,25873.6,24103.56,984.02
24957.05,949.85,25906.9,24307.2,982.94
23602.55,938.5,24541.05,24332.94,979.61
24321.9,966.95,25288.85,24413.48,976.5
25825.85,964.85,26790.7,24666.44,973.41
26385.0,943.6,27328.6,24955.15,968.07
26531.2,947.45,27478.65,25241.54,963.03
26994.95,981.1,27976.05,25582.76,960.52
27135.7,993.65,28129.35,25703.83,961.16
26641.25,971.65,27612.9,25731.98,960.68
25754.45,863.8,26618.25,25814.99,952.14
25695.55,806.35,26501.9,25888.84,937.79
25357.1,781.7,26138.8,26064.3,922.11
25143.85,751.1,25894.95,26146.49,900.52
25126.1,743.25,25869.35,26076.52,878.37
25048.25,739.2,25787.45,25942.84,857.93
24869.55,731.35,25600.9,25776.68,836.32
25483.15,742.55,26225.7,25625.5,812.46
22935.05,757.9,23692.95,25205.43,788.88
22647.75,773.9,23421.65,24806.08,769.11
22095.65,768.7,22864.35,24440.2,759.6
22025.05,766.35,22791.4,24073.15,755.6
21819.15,756.0,22575.15,23719.35,753.03
21100.7,724.3,21825.0,23315.04,750.35
19971.2,721.35,20692.55,22799.55,748.16
19386.8,723.5,20110.3,22233.4,746.59
20262.85,730.2,20993.05,21772.74,746.48
20048.7,694.4,20743.1,21229.29,741.66
19846.9,712.65,20559.55,20920.47,737.14
19509.85,717.1,20226.95,20606.69,731.46
18990.85,715.5,19706.35,20296.21,726.14
19301.55,747.2,20048.75,20023.86,724.22
20112.1,799.25,20911.35,19853.15,728.54
20125.35,808.3,20933.65,19755.62,736.94
20642.5,826.8,21469.3,19822.75,747.49
21222.25,849.6,22071.85,20006.29,760.1
21413.15,848.95,22262.1,20121.32,771.98
24179.0,848.75,25027.75,20534.35,787.41
25246.55,826.95,26073.5,21074.32,798.84
25139.7,808.5,25948.2,21637.3,807.98
25247.85,817.75,26065.6,22263.0,818.2
25809.85,820.6,26630.45,22913.83,825.54
26010.25,824.45,26834.7,23503.64,828.06
25921.05,819.2,26740.25,24083.22,829.16
25716.05,816.95,26533.0,24590.57,828.17
25670.55,825.75,26496.3,25035.4,825.78
25972.45,826.05,26798.5,25491.33,823.49
27551.15,836.45,28387.6,25828.54,822.26
28102.15,814.3,28916.45,26114.1,821.0
28330.35,798.2,29128.55,26433.17,819.97
28455.9,795.3,29251.2,26753.98,817.72
28594.4,766.0,29360.4,27032.43,812.27
28469.3,737.15,29206.45,27278.34,803.54
29300.75,738.9,30039.65,27616.3,795.5
29458.75,743.45,30202.2,27990.58,788.16
29028.45,735.65,29764.1,28326.36,779.14
28873.35,737.35,29610.7,28616.46,770.27
26111.15,743.9,26855.05,28472.46,761.02
24965.95,751.25,25717.2,28158.84,754.71
24736.95,765.1,25502.05,27799.5,751.4
24778.75,770.8,25549.55,27431.78,748.96
24119.4,785.05,24904.45,26984.28,750.86
23895.0,783.5,24678.5,26526.85,755.5
23915.15,774.6,24689.75,25988.29,759.06
24675.75,795.2,25470.95,25509.99,764.24
25553.7,778.55,26332.25,25162.52,768.53
24531.25,771.35,25302.6,24728.3,771.93
23375.25,811.2,24186.45,24454.72,778.66
22972.4,813.1,23785.5,24255.36,784.84
23052.0,861.0,23913.0,24086.86,794.44
23013.5,882.15,23895.65,23910.34,805.57
22653.25,878.5,23531.75,23763.72,814.92
22079.85,868.4,22948.25,23582.21,823.41
21367.75,860.4,22228.15,23327.47,831.98
20721.2,836.25,21557.45,22932.02,836.09
20632.35,820.4,21452.75,22439.88,840.28
20570.65,809.8,21380.45,22043.82,844.12
20059.7,790.5,20850.2,21712.27,842.05
19974.95,819.1,20794.05,21412.52,842.65
19926.0,806.35,20732.35,21099.92,837.18
19654.25,779.5,20433.75,20764.0,826.92
19664.8,767.85,20432.65,20465.15,815.86
19675.3,758.0,20433.3,20224.69,804.82
19543.5,764.7,20308.2,20042.27,795.24
19034.55,749.1,19783.65,19873.6,786.53
18445.8,764.35,19210.15,19654.95,780.92
18357.7,768.45,19126.15,19433.66,776.79
18283.2,727.75,19010.95,19256.0,770.52
18709.2,718.65,19427.85,19129.43,760.47
20350.65,725.35,21076.0,19171.9,752.37
21811.85,763.0,22574.85,19387.66,750.72
23834.4,785.4,24619.8,19804.61,752.48
25751.15,962.1,26713.25,20412.2,772.88
26257.7,961.5,27219.2,21083.62,792.56
26537.95,963.8,27501.75,21833.96,814.04
26544.85,982.9,27527.75,22643.86,835.89
27669.15,1007.2,28676.35,23575.01,859.76
28966.9,1118.75,30085.65,24643.38,898.86
30228.5,1101.9,31330.4,25795.31,937.19
30886.45,1135.95,32022.4,26848.89,978.25
31537.9,1148.2,32686.1,27821.5,1016.77
32082.2,1150.35,33232.55,28646.28,1053.27
38214.25,1308.1,39522.35,29892.58,1087.86
43815.2,1421.5,45236.7,31648.34,1133.86
56362.7,1733.4,58096.1,34630.81,1210.82
79898.9,3790.9,83689.8,39966.22,1491.62
93101.15,6263.5,99364.65,46509.42,2017.26
97507.65,6283.4,103791.05,53363.49,2533.72
98817.75,6315.6,105133.35,60222.42,3055.09
109643.0,6340.7,115983.7,68098.07,3575.56
108901.85,6295.7,115197.55,75834.46,4090.31
110308.85,6425.3,116734.15,83657.13,4617.81
109244.7,6235.6,115480.3,90760.17,5110.56
109884.25,6282.9,116167.15,97367.08,5596.7
110588.6,6300.05,116888.65,102789.67,6053.37
112169.55,6357.35,118526.9,106016.73,6310.01
112049.4,6367.8,118417.2,107911.56,6320.44
111584.3,6275.75,117860.05,109319.22,6319.68
111515.0,6380.95,117895.95,110588.95,6326.21
112163.25,6389.45,118552.7,110840.98,6331.08
116548.1,6647.8,123195.9,111605.6,6366.3
126180.8,6782.8,132963.6,113192.8,6402.04
127077.45,6674.25,133751.7,114976.07,6445.91
124570.05,6603.35,131173.4,116444.65,6477.96
112949.55,6320.1,119269.65,116680.74,6479.96
93086.65,4270.0,97356.65,114772.46,6271.22
83019.3,1907.65,84926.95,111869.45,5825.21
78457.65,1910.25,80367.9,108556.78,5388.66
83480.35,2151.45,85631.8,105753.32,4965.71
71898.1,2133.65,74031.75,101726.8,4540.13
72358.45,2229.4,74587.85,97307.84,4098.29
76794.35,2184.45,78978.8,92369.19,3638.46
82298.95,2380.1,84679.05,87891.34,3209.04
81608.05,2351.35,83959.4,83595.14,2783.84
82111.15,2385.2,84496.35,80511.3,2390.35
82447.7,2383.75,84831.45,79447.4,2201.72
81732.6,2345.5,84078.1,79318.74,2245.51
84610.6,2318.3,86928.9,79934.03,2286.32
83942.3,2218.5,86160.8,79980.22,2293.02
84736.8,2223.6,86960.4,81264.1,2302.02
82332.9,1989.5,84322.4,82261.54,2278.02
73820.8,1864.45,75685.25,81964.19,2246.02
69578.15,1857.5,71435.65,80692.11,2193.76
71878.8,1932.2,73811.0,79719.18,2151.85
72566.35,1937.95,74504.3,78764.7,2107.12
78381.55,2716.65,81098.2,78358.08,2140.42
75540.25,2622.4,78162.65,77738.85,2168.11
75740.1,2618.5,78358.6,76851.8,2198.13
69749.0,2397.6,72146.6,75432.47,2216.04
69202.0,2361.15,71563.15,73878.99,2229.79
68563.4,2274.0,70837.4,72502.04,2258.24
60991.05,2238.8,63229.85,71219.07,2295.68
54961.0,2099.7,57060.7,69757.35,2319.9
55030.2,2100.75,57130.95,68072.49,2336.75
56265.1,2074.8,58339.9,66442.37,2350.44
58937.25,2034.65,60971.9,64497.94,2282.24
66806.1,2150.2,68956.3,63624.52,2235.02
63449.85,2261.1,65710.95,62395.5,2199.28
64248.75,2349.75,66598.5,61845.47,2194.49
62824.0,2320.65,65144.65,61207.67,2190.44
62432.6,2420.9,64853.5,60594.59,2205.13
64305.85,2462.0,66767.85,60926.07,2227.45
65100.4,2488.4,67588.8,61940.01,2266.32
60919.45,2414.9,63334.35,62528.94,2297.74
59515.25,2494.95,62010.2,62853.95,2339.75
56464.6,1824.95,58289.55,62606.68,2318.78
58548.7,1834.75,60383.45,61780.94,2287.24
58903.5,1874.25,60777.75,61326.31,2248.55
58805.65,1906.65,60712.3,60782.0,2204.24
58719.75,1931.1,60650.85,60371.58,2165.28
59229.55,1958.25,61187.8,60051.27,2119.02
59511.8,1896.55,61408.35,59571.87,2062.48
59514.95,1876.45,61391.4,59013.32,2001.28
63395.1,1943.35,65338.45,59260.88,1954.12
63885.95,1986.6,65872.55,59697.95,1903.29
66451.35,2320.15,68771.5,60696.63,1952.81
63944.0,2303.3,66247.3,61236.16,1999.67
67671.0,2234.2,69905.2,62112.91,2035.66
77007.5,2239.45,79246.95,63933.09,2068.94
79050.75,2347.0,81397.75,65966.19,2110.53
77625.0,2230.1,79855.1,67805.74,2137.72
74684.8,2171.9,76856.7,69323.04,2165.25
71663.95,2112.8,73776.75,70537.94,2188.89
70869.55,2103.9,72973.45,71285.38,2204.94
70495.5,2004.3,72499.8,71946.34,2206.71
64154.0,1891.3,66045.3,71716.61,2163.82
61881.1,1884.65,63765.75,71510.32,2121.96
60845.4,1834.95,62680.35,70827.76,2082.04
60138.8,1754.9,61893.7,69140.89,2033.58
62446.1,1704.9,64151.0,67480.42,1969.37
61336.9,1666.3,63003.2,65851.61,1912.99
60276.25,1662.0,61938.25,64410.75,1862.0
59740.95,1629.45,61370.4,63218.45,1813.66
55915.0,1590.85,57505.85,61723.0,1762.36
53320.45,1610.1,54930.55,60005.5,1722.94
46230.0,1314.3,47544.3,58213.09,1665.24
42279.15,1398.95,43678.1,56252.9,1616.67
38456.7,1417.05,39873.75,54014.03,1574.88
27719.05,1366.55,29085.6,50772.06,1536.04
25096.1,1234.0,26330.1,47037.06,1488.96
24122.5,1219.55,25342.05,43315.62,1444.28
23889.1,1261.55,25150.65,39676.9,1404.23
23974.85,1341.55,25316.4,36100.29,1375.44
23459.95,1345.05,24805.0,32854.78,1350.86
23475.5,1361.3,24836.8,29870.29,1325.98
23075.65,1363.1,24438.75,27554.86,1330.86
22893.35,1351.25,24244.6,25616.28,1326.09
23088.8,1423.4,24512.2,24079.48,1326.73
22961.55,1447.1,24408.65,23603.73,1334.78
19997.3,1441.6,21438.9,23093.85,1355.54
20142.1,1464.15,21606.25,22695.81,1380.0
20339.05,1474.7,21813.75,22340.81,1401.32
20625.25,1484.25,22109.5,22005.85,1415.59
20088.95,1433.7,21522.65,21668.75,1424.46
19823.7,1361.75,21185.45,21303.57,1424.5
19850.55,1315.7,21166.25,20981.06,1419.76
18055.15,1155.35,19210.5,20497.24,1400.17
17644.5,1113.85,18758.35,19952.81,1369.22
17597.1,1051.0,18648.1,19416.36,1329.6
17681.0,1086.25,18767.25,19184.74,1294.07
18600.9,1175.2,19776.1,19030.61,1265.18
18258.8,1268.0,19526.8,18822.59,1244.51
17538.3,1182.6,18720.9,18513.89,1214.34
18143.8,1139.1,19282.9,18319.38,1184.88
18156.7,1115.05,19271.75,18152.68,1160.21
17959.35,1129.5,19088.85,17963.56,1141.59
17757.85,1124.75,18882.6,17933.83,1138.53
17815.05,1048.1,18863.15,17950.89,1131.96
17974.95,1031.8,19006.75,17988.67,1130.04
18244.6,1037.6,19282.2,18045.03,1125.17
18205.4,1023.65,19229.05,18005.48,1110.01
18366.6,1024.6,19391.2,18016.26,1085.68
18489.2,1037.75,19526.95,18111.35,1071.19
18377.2,1071.0,19448.2,18134.69,1064.38
18238.4,1073.1,19311.5,18142.86,1060.18
18433.35,1068.3,19501.65,18190.26,1054.06
19983.6,1119.25,21102.85,18412.84,1053.51
21959.45,1218.3,23177.75,18827.28,1070.53
22313.25,1224.05,23537.3,19261.11,1089.76
22254.4,1191.45,23445.85,19662.08,1105.14
22384.1,1121.4,23505.5,20079.96,1114.92
23629.3,1013.6,24642.9,20606.22,1113.82
24651.9,1023.2,25675.1,21222.5,1112.37
24018.3,1026.0,25044.3,21786.6,1107.87
23983.45,1016.55,25000.0,22361.11,1102.21
24324.65,989.6,25314.25,22950.24,1094.34
24588.05,990.25,25578.3,23410.68,1081.44
24716.8,1035.05,25751.85,23686.42,1063.12
24440.25,1039.25,25479.5,23899.12,1044.64
24464.45,1047.55,25512.0,24120.12,1030.24
24830.4,1101.85,25932.25,24364.75,1028.29
24858.0,1097.6,25955.6,24487.62,1036.69
24738.7,1090.15,25828.85,24496.3,1043.38
24752.0,1083.15,25835.15,24569.68,1049.1
24802.3,1074.5,25876.8,24651.56,1054.9
24595.15,1066.6,25661.75,24678.61,1062.6
23331.5,1004.5,24336.0,24552.96,1064.02
21918.8,931.2,22850.0,24273.15,1053.64
22010.0,929.45,22939.45,24030.13,1042.66
21834.9,935.15,22770.05,23767.18,1031.42
21125.6,925.7,22051.3,23396.7,1013.8
19819.3,911.9,20731.2,22892.82,995.23
19406.0,920.9,20326.9,22359.56,978.3
19989.15,925.65,20914.8,21883.27,962.56
20078.55,943.6,21022.15,21410.89,949.46
19813.7,942.0,20755.7,20932.75,937.0
19702.35,949.05,20651.4,20569.84,931.46
19807.0,920.45,20727.45,20358.66,930.38
19917.75,912.35,20830.1,20149.43,928.68
19747.35,907.95,20655.3,19940.68,925.96
19249.9,844.6,20094.5,19753.1,917.84
18977.65,836.05,19813.7,19668.94,910.26
18699.45,820.4,19519.85,19598.28,900.21
18642.8,799.8,19442.6,19463.65,887.62
18361.95,804.15,19166.1,19291.99,873.68
18115.65,789.05,18904.7,19122.19,858.38
18083.35,785.5,18868.85,18960.28,842.03
17990.25,749.25,18739.5,18778.61,824.91
17632.1,752.8,18384.9,18550.05,808.96
17842.75,758.15,18600.9,18359.58,793.98
18095.15,772.2,18867.35,18244.11,786.73
18200.05,771.1,18971.15,18166.35,780.24
17792.6,771.85,18564.45,18075.66,775.38
17282.4,768.6,18051.0,17939.62,772.27
17090.35,748.25,17838.6,17812.46,766.68
17001.65,746.35,17748.0,17701.06,762.41
16905.2,742.9,17648.1,17583.25,758.14
16470.85,738.25,17209.1,17431.31,757.04
16294.85,742.9,17037.75,17297.58,756.06
16057.7,732.35,16790.05,17119.08,753.48
16027.6,720.6,16748.2,16912.32,748.32
16308.6,710.65,17019.25,16723.18,742.27
16293.2,707.8,17001.0,16573.24,735.86
16708.25,711.75,17420.0,16515.82,730.18
16842.85,705.75,17548.6,16491.08,725.93
16930.5,721.7,17652.2,16483.96,723.46
16913.8,726.6,17640.4,16484.82,721.84
16605.7,740.3,17346.0,16498.3,722.04
16947.1,737.6,17684.7,16563.53,721.51
17194.5,746.15,17940.65,16677.21,722.89
17523.65,745.0,18268.65,16826.81,725.33
18258.4,758.05,19016.45,17021.79,730.07
18344.85,771.6,19116.45,17226.96,736.45
19195.2,851.05,20046.25,17475.66,750.38
19931.5,924.85,20856.35,17784.52,772.29
21202.5,1019.8,22222.3,18211.72,802.1
22286.25,1052.8,23339.05,18748.97,834.72
23896.95,1071.0,24967.95,19478.09,867.79
25394.15,1140.5,26534.65,20322.79,908.08
25977.85,1164.0,27141.85,21201.13,949.86
26069.25,1163.15,27232.4,22055.69,991.68
25739.35,1176.25,26915.6,22803.78,1033.5
26021.35,1186.45,27207.8,23571.44,1074.99
26243.05,1239.95,27483.0,24276.22,1113.88
27247.95,1280.75,28528.7,25007.86,1149.47
27662.95,1352.8,29015.75,25653.91,1182.76
27900.5,1368.8,29269.3,26215.34,1214.36
28193.45,1389.1,29582.55,26644.99,1246.17
28049.45,1412.75,29462.2,26910.52,1273.4
27484.15,1393.85,28878.0,27061.15,1296.38
27212.75,1406.35,28619.1,27175.5,1320.71
26569.05,1391.0,27960.05,27258.47,1342.18
27566.95,1394.8,28961.75,27413.02,1363.02
29826.35,1924.15,31750.5,27771.36,1431.44
29559.35,1869.85,31429.2,28002.5,1490.34
28603.65,1795.3,30398.95,28096.56,1534.59
27775.65,1764.85,29540.5,28084.08,1574.2
26126.1,1728.15,27854.25,27877.34,1608.1
24578.6,1652.05,26230.65,27530.26,1632.04
23866.55,1627.4,25493.95,27168.5,1655.39
23589.25,1632.6,25221.85,26806.15,1678.02
23837.65,1632.0,25469.65,26533.01,1702.11
23579.0,1627.6,25206.6,26134.22,1725.39
22921.7,1571.15,24492.85,25443.75,1690.1
21714.7,1531.6,23246.3,24659.28,1656.27
21224.85,1460.55,22685.4,23921.41,1622.8
20708.1,1434.4,22142.5,23214.65,1589.75
20389.65,1411.15,21800.8,22641.0,1558.05
20289.75,1395.25,21685.0,22212.12,1532.37
20984.05,1436.1,22420.15,21923.87,1513.24
20645.75,1413.55,22059.3,21629.52,1491.34
20335.85,1401.1,21736.95,21279.34,1468.24
19140.1,1380.15,20520.25,20835.45,1443.5
16074.2,794.1,16868.3,20150.7,1365.79
15347.2,773.35,16120.55,19513.95,1289.97
15150.3,739.55,15889.85,18906.5,1217.87
15414.5,763.2,16177.7,18377.14,1150.75
15816.7,784.95,16601.65,17919.84,1088.13
16187.5,801.4,16988.9,17509.62,1028.75
16610.5,821.15,17431.65,17072.26,967.25
16588.75,820.5,17409.25,16666.56,907.94
16337.35,812.55,17149.9,16266.71,849.09
16211.6,809.85,17021.45,15973.86,792.06
16154.75,818.95,16973.7,15981.92,794.54
23817.75,942.0,24759.75,16828.97,811.41
24640.0,937.75,25577.75,17777.94,831.23
25609.9,927.8,26537.7,18797.48,847.69
27747.2,917.95,28665.15,19990.53,860.99
28386.85,913.15,29300.0,21210.47,872.16
27952.8,870.95,28823.75,22344.7,877.15
28321.5,874.35,29195.85,23517.97,882.53
28494.4,876.35,29370.75,24733.68,888.91
29018.5,939.8,29958.3,26014.36,901.9
29563.25,948.45,30511.7,27355.21,914.86
30041.55,963.35,31004.9,27977.6,916.99
30334.15,983.85,31318.0,28547.01,921.6
30071.5,951.35,31022.85,28993.17,923.96
29852.25,939.65,30791.9,29203.68,926.12
29838.3,921.0,30759.3,29348.82,926.91
29935.1,914.55,30849.65,29547.05,931.27
30364.45,913.75,31278.2,29751.34,935.21
30594.85,963.05,31557.9,29961.39,943.88
33810.5,967.65,34778.15,30440.59,946.66
34156.05,958.3,35114.35,30899.87,947.65
26450.2,819.25,27269.45,30540.74,933.24
25655.0,812.45,26467.45,30072.82,916.1
24618.7,819.0,25437.7,29527.54,902.86
22362.35,837.05,23199.4,28778.55,892.6
21534.4,838.25,22372.65,27948.16,884.33
21312.6,841.1,22153.7,27085.91,876.98
20708.7,868.8,21577.5,26120.34,872.49
20796.8,889.0,21685.8,25140.53,865.08
20215.7,810.0,21025.7,23781.05,849.32
19738.35,800.4,20538.75,22339.28,833.53
19247.35,779.8,20027.15,21619.0,829.58
18962.4,768.25,19730.65,20949.74,825.16
18890.6,760.55,19651.15,20376.92,819.32
20186.5,763.35,20949.85,20159.34,811.95
20056.25,770.0,20826.25,20011.53,805.13
19781.35,765.05,20546.4,19858.4,797.52
19492.2,768.55,20260.75,19736.75,787.5
19656.65,731.2,20387.85,19622.74,771.72
16934.25,748.5,17682.75,19294.59,765.56
16751.1,756.35,17507.45,18995.87,761.16
17095.2,801.2,17896.4,18780.65,763.3
17583.5,843.3,18426.8,18642.76,770.8
18859.7,928.85,19788.55,18639.67,787.64
19356.75,950.5,20307.25,18556.7,806.35
19542.2,958.0,20500.2,18505.29,825.15
19659.55,969.75,20629.3,18493.11,845.62
25691.25,973.4,26664.65,19113.02,866.11
29032.3,974.3,30006.6,20050.58,890.42
29451.7,976.0,30427.7,21302.32,913.17
29718.95,959.75,30678.7,22599.11,933.5
30030.6,962.55,30993.15,23892.65,949.64
30663.2,970.75,31633.95,25200.62,962.38
30668.3,968.65,31636.95,26381.48,966.36
29249.35,956.65,30206.0,27370.74,966.98
29002.0,957.6,29959.6,28316.72,966.94
29611.3,1141.9,30753.2,29311.9,984.16
29810.0,1264.85,31074.85,29723.77,1013.3
29877.75,1260.8,31138.55,29808.32,1041.95
29715.7,1249.55,30965.25,29834.71,1069.3
29554.45,1241.05,30795.5,29818.27,1097.44
29781.35,1219.9,31001.25,29793.34,1123.17
29606.15,1176.0,30782.15,29687.64,1143.7
29183.3,1102.4,30285.7,29539.14,1157.07
28965.6,1068.3,30033.9,29510.76,1168.23
28973.15,1053.8,30026.95,29507.88,1177.86
29057.05,1047.75,30104.8,29452.45,1168.44
23231.65,1015.35,24247.0,28794.62,1143.49
19767.4,998.45,20765.85,27783.58,1117.26
19432.3,992.2,20424.5,26755.24,1091.52
19253.95,1006.9,20260.85,25725.19,1068.1
19218.6,1000.05,20218.65,24668.91,1046.12
18853.75,987.55,19841.3,23593.68,1027.27
18778.05,1003.95,19782.0,22553.15,1017.43
18851.45,1041.75,19893.2,21541.74,1014.78
18954.1,1034.8,19988.9,20539.83,1012.88
18205.4,841.5,19046.9,19454.66,992.25
18176.0,965.5,19141.5,18949.1,987.27
18673.3,1150.45,19823.75,18839.69,1002.47
18502.8,1139.5,19642.3,18746.74,1017.2
19752.5,1159.4,20911.9,18796.59,1032.44
20057.35,1149.2,21206.55,18880.47,1047.36
20175.55,1183.8,21359.35,19012.65,1066.99
19513.4,1205.5,20718.9,19086.19,1087.14
19614.2,1222.9,20837.1,19162.46,1105.25
20171.25,1260.5,21431.75,19284.18,1127.82
20000.85,1261.5,21262.35,19463.72,1169.82
19994.8,1261.25,21256.05,19645.6,1199.4
19983.05,1273.8,21256.85,19776.57,1211.74
20275.9,1283.2,21559.1,19953.88,1226.1
20133.9,1280.15,21414.05,19992.02,1238.18
20411.95,1290.45,21702.4,20027.48,1252.3
20150.55,1286.9,21437.45,20024.98,1262.62
20082.8,1277.45,21360.25,20081.92,1269.81
20475.1,1250.4,21725.5,20168.02,1272.56
20535.4,1253.3,21788.7,20204.43,1271.84
20860.55,1290.4,22150.95,20290.4,1274.73
20788.9,1068.65,21857.55,20369.81,1255.47
20538.15,903.85,21442.0,20425.32,1218.47
22239.15,1052.95,23292.1,20621.64,1195.45
24003.2,1080.85,25084.05,21008.58,1175.52
23563.9,1130.95,24694.85,21323.77,1159.57
23065.7,1090.8,24156.5,21615.28,1139.96
22960.05,1063.5,24023.55,21903.01,1118.56
22528.1,1037.15,23565.25,22108.31,1097.24
21929.7,994.75,22924.45,22247.74,1071.38
22209.3,1036.6,23245.9,22382.62,1046.0
21974.0,1035.6,23009.6,22501.12,1042.7
22279.0,1048.55,23327.55,22675.21,1057.17
22150.45,1059.45,23209.9,22666.34,1057.82
22440.8,1051.95,23492.75,22510.1,1054.93
22010.3,1052.95,23063.25,22354.74,1047.13
22223.85,1054.25,23278.1,22270.56,1043.48
22898.3,1058.8,23957.1,22264.38,1043.0
23505.75,1068.0,24573.75,22362.14,1046.09
24557.45,1081.35,25638.8,22624.92,1054.75
24111.7,1043.9,25155.6,22815.16,1055.48
23827.45,1013.6,24841.05,23000.5,1053.28
23048.2,996.15,24044.35,23077.43,1048.04
21440.05,855.05,22295.1,23006.38,1027.6
18739.55,808.1,19547.65,22636.26,1003.21
19063.7,787.6,19851.3,22341.6,976.68
19300.6,808.7,20109.3,22049.28,952.13
19658.0,811.0,20469.0,21725.24,927.34
19844.05,812.0,20656.05,21359.08,901.75
19951.4,812.7,20764.1,20898.47,874.88
19987.4,767.55,20754.95,20486.04,847.24
20322.05,767.45,21089.5,20135.5,822.63
20367.3,758.8,21126.1,19867.41,798.9
22062.3,759.9,22822.2,19929.63,789.38
23061.75,754.35,23816.1,20361.85,784.0
24347.75,747.05,25094.8,20890.26,779.95
24531.4,764.25,25295.65,21413.34,775.5
24103.75,753.7,24857.45,21857.92,769.78
23203.6,737.7,23941.3,22193.87,762.34
22836.5,739.65,23576.15,22482.38,755.04
23750.55,759.9,24510.45,22858.7,754.27
24991.35,771.85,25763.2,23325.62,754.71
25618.25,808.75,26427.0,23850.72,759.71
25723.9,830.95,26554.85,24216.88,766.82
26134.6,848.25,26982.85,24524.16,776.2
25595.05,818.1,26413.15,24648.89,783.31
25687.95,799.9,26487.85,24764.55,786.88
25265.7,783.75,26049.45,24880.75,789.88
29765.95,1003.6,30769.55,25536.98,816.47
29742.85,1008.8,30751.65,26227.62,843.38
29398.1,1012.2,30410.3,26792.37,868.62
29069.5,996.75,30066.25,27200.19,891.1
28610.3,974.1,29584.4,27499.39,907.64
27300.25,952.75,28253.0,27657.02,919.82
25757.75,944.15,26701.9,27619.34,929.41
24565.5,939.6,25505.1,27516.38,941.56
