Timestamp,nb_A,nb_W,nb_A_W
2017-07-07 11:45:30,4717,189,4890
2017-07-07 11:46:00,3300,205,3477
2017-07-07 11:46:30,3273,159,3432
2017-07-07 11:47:00,4267,128,4223
2017-07-07 11:47:30,6205,142,6229
2017-07-07 11:48:00,3740,142,3877
2017-07-07 11:48:30,8057,867,8877
2017-07-07 11:49:00,2590,313,2899
2017-07-07 11:49:30,6570,136,6660
2017-07-07 11:50:00,4578,131,4698
2017-07-07 11:50:30,3126,179,3303
2017-07-07 11:51:00,4741,195,4871
2017-07-07 11:51:30,2625,83,2646
2017-07-07 11:52:00,1916,108,2021
2017-07-07 11:52:30,2269,89,2302
2017-07-07 11:53:00,6509,264,6720
2017-07-07 11:53:30,3924,231,4135
2017-07-07 11:54:00,4480,308,4749
2017-07-07 11:54:30,3242,157,3382
2017-07-07 11:55:00,3694,157,3841
2017-07-07 11:55:30,2607,156,2655
2017-07-07 11:56:00,3269,123,3391
2017-07-07 11:56:30,4388,163,4532
2017-07-07 11:57:00,2066,92,2156
2017-07-07 11:57:30,5238,173,5304
2017-07-07 11:58:00,3678,151,3779
2017-07-07 11:58:30,3718,155,3826
2017-07-07 11:59:00,6868,176,7011
2017-07-07 11:59:30,4178,159,4288
2017-07-07 12:00:00,6712,163,6832
2017-07-07 12:00:30,47398,4455,51771
2017-07-07 12:01:00,44315,1955,46155
2017-07-07 12:01:30,10542,452,10775
2017-07-07 12:02:00,6565,449,6898
2017-07-07 12:02:30,4723,396,5071
2017-07-07 12:03:00,4535,177,4679
2017-07-07 12:03:30,9054,227,9195
2017-07-07 12:04:00,8517,175,8692
2017-07-07 12:04:30,7593,142,7650
2017-07-07 12:05:00,5376,133,5475
2017-07-07 12:05:30,10005,113,9909
2017-07-07 12:06:00,5621,179,5756
2017-07-07 12:06:30,6941,386,7301
2017-07-07 12:07:00,4745,203,4805
2017-07-07 12:07:30,4474,294,4737
2017-07-07 12:08:00,5864,236,6091
2017-07-07 12:08:30,3407,314,3702
2017-07-07 12:09:00,6215,640,6785
2017-07-07 12:09:30,5401,221,5512
2017-07-07 12:10:00,5235,149,5364
2017-07-07 12:10:30,2842,162,2959
2017-07-07 12:11:00,7080,131,7112
2017-07-07 12:11:30,5438,346,5764
2017-07-07 12:12:00,6910,479,7291
2017-07-07 12:12:30,5211,224,5398
2017-07-07 12:13:00,3499,137,3613
2017-07-07 12:13:30,6326,170,6433
2017-07-07 12:14:00,2951,151,3095
2017-07-07 12:14:30,4157,182,4313
2017-07-07 12:15:00,4540,127,4614
2017-07-07 12:15:30,2975,162,3106
2017-07-07 12:16:00,4749,92,4721
2017-07-07 12:16:30,4374,112,4477
2017-07-07 12:17:00,18586,104,18680
2017-07-07 12:17:30,48431,380,48684
2017-07-07 12:18:00,4595,72,4652
2017-07-07 12:18:30,3447,149,3585
2017-07-07 12:19:00,3319,138,3253
2017-07-07 12:19:30,8283,164,8440
2017-07-07 12:20:00,5444,296,5693
2017-07-07 12:20:30,3678,1514,5149
2017-07-07 12:21:00,4614,239,4841
2017-07-07 12:21:30,7279,155,7389
2017-07-07 12:22:00,3525,110,3623
2017-07-07 12:22:30,6859,205,6987
2017-07-07 12:23:00,3954,340,4279
2017-07-07 12:23:30,2075,136,2206
2017-07-07 12:24:00,10563,176,10723
2017-07-07 12:24:30,4047,159,4153
2017-07-07 12:25:00,8198,109,8275
2017-07-07 12:25:30,6951,121,7040
2017-07-07 12:26:00,5121,259,5369
2017-07-07 12:26:30,3558,204,3737
2017-07-07 12:27:00,4510,194,4691
2017-07-07 12:27:30,7494,845,8210
2017-07-07 12:28:00,11303,2303,13601
2017-07-07 12:28:30,6752,1408,8093
2017-07-07 12:29:00,4283,596,4873
2017-07-07 12:29:30,3337,366,3669
2017-07-07 12:30:00,2249,278,2521
2017-07-07 12:30:30,4654,125,4765
2017-07-07 12:31:00,1736,187,1901
2017-07-07 12:31:30,1858,132,1879
2017-07-07 12:32:00,3375,146,3501
2017-07-07 12:32:30,2926,83,2991
2017-07-07 12:33:00,3374,142,3505
2017-07-07 12:33:30,33839,189,33991
2017-07-07 12:34:00,3465,357,3416
2017-07-07 12:34:30,4664,169,4828
2017-07-07 12:35:00,4054,149,4147
2017-07-07 12:35:30,2267,177,2442
2017-07-07 12:36:00,5186,133,5283
2017-07-07 12:36:30,3103,174,3140
2017-07-07 12:37:00,3125,145,3253
2017-07-07 12:37:30,3905,201,4105
2017-07-07 12:38:00,4004,174,4141
2017-07-07 12:38:30,4882,227,5072
2017-07-07 12:39:00,4418,276,4685
2017-07-07 12:39:30,4784,212,4990
2017-07-07 12:40:00,1662,140,1675
2017-07-07 12:40:30,2900,88,2817
2017-07-07 12:41:00,3352,77,3261
2017-07-07 12:41:30,3366,176,3535
2017-07-07 12:42:00,4208,117,4313
2017-07-07 12:42:30,2933,122,3037
2017-07-07 12:43:00,5602,108,5703
2017-07-07 12:43:30,2697,118,2801
2017-07-07 12:44:00,2215,151,2306
2017-07-07 12:44:30,20098,601,20617
2017-07-07 12:45:00,4170,124,4279
2017-07-07 12:45:30,4726,127,4845
2017-07-07 12:46:00,2708,164,2860
2017-07-07 12:46:30,3071,220,3287
2017-07-07 12:47:00,2642,239,2860
2017-07-07 12:47:30,4331,268,4597
2017-07-07 12:48:00,4381,213,4579
2017-07-07 12:48:30,6139,141,5986
2017-07-07 12:49:00,9109,265,9349
2017-07-07 12:49:30,5394,198,5557
2017-07-07 12:50:00,41557,543,41680
2017-07-07 12:50:30,45213,272,45344
2017-07-07 12:51:00,4476,168,4644
2017-07-07 12:51:30,7897,142,8015
2017-07-07 12:52:00,4311,586,4687
2017-07-07 12:52:30,2964,424,3380
2017-07-07 12:53:00,6290,171,6453
2017-07-07 12:53:30,4360,227,4374
2017-07-07 12:54:00,6501,187,6686
2017-07-07 12:54:30,6431,164,6242
2017-07-07 12:55:00,5783,257,5886
2017-07-07 12:55:30,7930,466,8100
2017-07-07 12:56:00,12389,622,13010
2017-07-07 12:56:30,6736,260,6632
2017-07-07 12:57:00,4647,163,4800
2017-07-07 12:57:30,2744,145,2792
2017-07-07 12:58:00,2337,173,2507
2017-07-07 12:58:30,4381,217,4525
2017-07-07 12:59:00,1543,111,1602
2017-07-07 12:59:30,2081,94,2154
2017-07-07 13:00:00,2480,142,2618
2017-07-07 13:00:30,3820,158,3930
2017-07-07 13:01:00,5451,453,5902
2017-07-07 13:01:30,2156,211,2321
2017-07-07 13:02:00,3109,175,3275
2017-07-07 13:02:30,3242,155,3232
2017-07-07 13:03:00,4059,163,4216
2017-07-07 13:03:30,5416,153,5203
2017-07-07 13:04:00,3978,199,4170
2017-07-07 13:04:30,3965,234,3980
2017-07-07 13:05:00,2796,245,3040
2017-07-07 13:05:30,2735,142,2803
2017-07-07 13:06:00,6315,119,6431
2017-07-07 13:06:30,6252,510,6758
2017-07-07 13:07:00,4402,201,4485
2017-07-07 13:07:30,17632,211,17620
2017-07-07 13:08:00,8289,192,8449
2017-07-07 13:08:30,4834,107,4938
2017-07-07 13:09:00,5134,172,5246
2017-07-07 13:09:30,3918,149,4062
2017-07-07 13:10:00,6356,229,6567
2017-07-07 13:10:30,6586,215,6642
2017-07-07 13:11:00,7992,363,8340
2017-07-07 13:11:30,4078,230,4217
2017-07-07 13:12:00,5148,638,5777
2017-07-07 13:12:30,5665,409,5900
2017-07-07 13:13:00,5906,209,6110
2017-07-07 13:13:30,4796,275,4854
2017-07-07 13:14:00,3654,222,3874
2017-07-07 13:14:30,3083,261,3322
2017-07-07 13:15:00,2882,240,3117
2017-07-07 13:15:30,4955,263,5200
2017-07-07 13:16:00,6119,328,6193
2017-07-07 13:16:30,3939,217,3948
2017-07-07 13:17:00,4687,221,4887
2017-07-07 13:17:30,6807,704,7341
2017-07-07 13:18:00,6458,592,7048
2017-07-07 13:18:30,4498,274,4628
2017-07-07 13:19:00,3490,322,3788
2017-07-07 13:19:30,2236,285,2516
2017-07-07 13:20:00,3835,204,3979
2017-07-07 13:20:30,4158,254,4393
2017-07-07 13:21:00,4613,219,4829
2017-07-07 13:21:30,2932,162,3077
2017-07-07 13:22:00,3293,115,3369
2017-07-07 13:22:30,5604,562,6133
2017-07-07 13:23:00,6533,492,7022
2017-07-07 13:23:30,31721,262,31895
2017-07-07 13:24:00,2838,302,3139
2017-07-07 13:24:30,3273,180,3438
2017-07-07 13:25:00,5029,145,5174
2017-07-07 13:25:30,3363,115,3466
2017-07-07 13:26:00,3953,116,4053
2017-07-07 13:26:30,2947,135,2932
2017-07-07 13:27:00,4244,217,4461
2017-07-07 13:27:30,3109,205,3278
2017-07-07 13:28:00,3130,211,3340
2017-07-07 13:28:30,5263,410,5663
2017-07-07 13:29:00,5331,238,5569
2017-07-07 13:29:30,3341,255,3574
2017-07-07 13:30:00,4025,350,4359
2017-07-07 13:30:30,7983,231,7976
2017-07-07 13:31:00,7771,285,8040
2017-07-07 13:31:30,6080,214,6194
2017-07-07 13:32:00,5155,356,5467
2017-07-07 13:32:30,5114,197,5181
2017-07-07 13:33:00,9383,557,9915
2017-07-07 13:33:30,6973,442,7361
2017-07-07 13:34:00,5684,450,6104
2017-07-07 13:34:30,4459,254,4486
2017-07-07 13:35:00,4318,253,4539
2017-07-07 13:35:30,2879,199,3077
2017-07-07 13:36:00,2717,125,2835
2017-07-07 13:36:30,4815,96,4909
2017-07-07 13:37:00,2937,136,3016
2017-07-07 13:37:30,2914,157,2903
2017-07-07 13:38:00,5633,160,5775
2017-07-07 13:38:30,3873,190,4018
2017-07-07 13:39:00,3847,216,4055
2017-07-07 13:39:30,4261,357,4614
2017-07-07 13:40:00,3582,204,3772
2017-07-07 13:40:30,4993,241,5234
2017-07-07 13:41:00,2875,386,3184
2017-07-07 13:41:30,4181,243,4220
2017-07-07 13:42:00,4592,274,4863
2017-07-07 13:42:30,5948,208,6114
2017-07-07 13:43:00,5315,114,5287
2017-07-07 13:43:30,2580,162,2691
2017-07-07 13:44:00,3591,145,3720
2017-07-07 13:44:30,4639,128,4718
2017-07-07 13:45:00,7256,248,7491
2017-07-07 13:45:30,6450,482,6808
2017-07-07 13:46:00,5592,415,5993
2017-07-07 13:46:30,4019,239,4245
2017-07-07 13:47:00,4021,153,4156
2017-07-07 13:47:30,5660,114,5243
2017-07-07 13:48:00,2149,148,2292
2017-07-07 13:48:30,11390,826,12168
2017-07-07 13:49:00,5453,166,5597
2017-07-07 13:49:30,3698,143,3831
2017-07-07 13:50:00,3754,369,4106
2017-07-07 13:50:30,4828,405,5208
2017-07-07 13:51:00,7803,468,8161
2017-07-07 13:51:30,1918,137,1994
2017-07-07 13:52:00,3718,138,3854
2017-07-07 13:52:30,3406,102,3472
2017-07-07 13:53:00,5900,127,5988
2017-07-07 13:53:30,3194,140,3309
2017-07-07 13:54:00,4307,169,4473
2017-07-07 13:54:30,5386,233,5590
2017-07-07 13:55:00,4793,199,4971
2017-07-07 13:55:30,4456,210,4628
2017-07-07 13:56:00,3749,367,4114
2017-07-07 13:56:30,5171,229,5205
2017-07-07 13:57:00,5779,223,5887
2017-07-07 13:57:30,3417,501,3791
2017-07-07 13:58:00,5102,576,5665
2017-07-07 13:58:30,3957,342,4005
2017-07-07 13:59:00,15445,229,15668
2017-07-07 13:59:30,3094,139,3202
2017-07-07 14:00:00,5249,178,5426
2017-07-07 14:00:30,3763,311,4062
2017-07-07 14:01:00,4780,359,5123
2017-07-07 14:01:30,7124,523,7514
2017-07-07 14:02:00,5426,212,5637
2017-07-07 14:02:30,3048,206,2755
2017-07-07 14:03:00,4675,211,4858
2017-07-07 14:03:30,4243,148,4052
2017-07-07 14:04:00,5561,183,5737
2017-07-07 14:04:30,6904,1040,7546
2017-07-07 14:05:00,4462,689,5133
2017-07-07 14:05:30,7373,698,8050
2017-07-07 14:06:00,6983,456,7439
2017-07-07 14:06:30,5582,300,5880
2017-07-07 14:07:00,7351,677,7971
2017-07-07 14:07:30,5307,216,5406
2017-07-07 14:08:00,8798,364,9158
2017-07-07 14:08:30,8429,290,8713
2017-07-07 14:09:00,4518,218,4728
2017-07-07 14:09:30,4397,238,4464
2017-07-07 14:10:00,4666,182,4842
2017-07-07 14:10:30,1857,155,2011
2017-07-07 14:11:00,1831,158,1989
2017-07-07 14:11:30,3480,112,3584
2017-07-07 14:12:00,4395,145,4443
2017-07-07 14:12:30,9947,180,10034
2017-07-07 14:13:00,12791,614,13354
2017-07-07 14:13:30,8776,684,9410
2017-07-07 14:14:00,33737,148,33856
2017-07-07 14:14:30,10561,310,10839
2017-07-07 14:15:00,7466,262,7722
2017-07-07 14:15:30,6262,247,6504
2017-07-07 14:16:00,7087,476,7542
2017-07-07 14:16:30,8043,581,8612
2017-07-07 14:17:00,8620,635,9115
2017-07-07 14:17:30,8909,788,9656
2017-07-07 14:18:00,7041,266,7274
2017-07-07 14:18:30,7526,455,7978
2017-07-07 14:19:00,4139,283,4414
2017-07-07 14:19:30,2976,176,3137
2017-07-07 14:20:00,4472,95,4523
2017-07-07 14:20:30,4166,118,4212
2017-07-07 14:21:00,4166,149,4239
2017-07-07 14:21:30,4159,265,4391
2017-07-07 14:22:00,3921,199,4117
2017-07-07 14:22:30,2089,98,2164
2017-07-07 14:23:00,4959,333,5216
2017-07-07 14:23:30,5638,200,5690
2017-07-07 14:24:00,9738,365,10096
2017-07-07 14:24:30,8123,333,8290
2017-07-07 14:25:00,3261,167,3285
2017-07-07 14:25:30,6396,161,6548
2017-07-07 14:26:00,9121,293,9413
2017-07-07 14:26:30,7472,440,7760
2017-07-07 14:27:00,5632,177,5799
2017-07-07 14:27:30,7184,648,7805
2017-07-07 14:28:00,4237,197,4422
2017-07-07 14:28:30,3018,172,3176
2017-07-07 14:29:00,4621,197,4818
2017-07-07 14:29:30,6008,557,6545
2017-07-07 14:30:00,3771,224,3905
2017-07-07 14:30:30,4178,118,4288
2017-07-07 14:31:00,4820,155,4671
2017-07-07 14:31:30,3838,168,3981
2017-07-07 14:32:00,3347,164,3511
2017-07-07 14:32:30,6378,180,6454
2017-07-07 14:33:00,7145,181,7321
2017-07-07 14:33:30,3136,245,3380
2017-07-07 14:34:00,8246,272,8349
2017-07-07 14:34:30,8300,497,8793
2017-07-07 14:35:00,5855,440,6295
2017-07-07 14:35:30,4730,209,4909
2017-07-07 14:36:00,3341,221,3538
2017-07-07 14:36:30,4829,99,4902
2017-07-07 14:37:00,3910,167,4076
2017-07-07 14:37:30,2850,166,3001
2017-07-07 14:38:00,5211,197,5405
2017-07-07 14:38:30,3076,195,3271
2017-07-07 14:39:00,2531,235,2763
2017-07-07 14:39:30,4002,146,4014
2017-07-07 14:40:00,4289,174,4380
2017-07-07 14:40:30,1724,176,1896
2017-07-07 14:41:00,2731,254,2985
2017-07-07 14:41:30,3687,249,3908
2017-07-07 14:42:00,2589,184,2741
2017-07-07 14:42:30,3272,191,3432
2017-07-07 14:43:00,1986,144,2129
2017-07-07 14:43:30,4751,191,4728
2017-07-07 14:44:00,4054,177,4203
2017-07-07 14:44:30,1892,172,2043
2017-07-07 14:45:00,3254,193,3406
2017-07-07 14:45:30,5347,297,5338
2017-07-07 14:46:00,2791,178,2889
2017-07-07 14:46:30,3174,164,3333
2017-07-07 14:47:00,4262,191,4453
2017-07-07 14:47:30,4035,212,4180
2017-07-07 14:48:00,3748,263,4010
2017-07-07 14:48:30,2323,237,2439
2017-07-07 14:49:00,3704,272,3956
2017-07-07 14:49:30,5294,145,5336
2017-07-07 14:50:00,16397,150,16445
2017-07-07 14:50:30,5770,391,6124
2017-07-07 14:51:00,3635,111,3742
2017-07-07 14:51:30,4902,98,4995
2017-07-07 14:52:00,2529,128,2616
2017-07-07 14:52:30,3161,178,3229
2017-07-07 14:53:00,2932,77,2999
2017-07-07 14:53:30,5808,89,5815
2017-07-07 14:54:00,6503,138,6590
2017-07-07 14:54:30,2596,199,2794
2017-07-07 14:55:00,5138,189,5323
2017-07-07 14:55:30,4656,177,4820
2017-07-07 14:56:00,11649,488,12132
2017-07-07 14:56:30,6047,220,6175
2017-07-07 14:57:00,8095,328,8418
2017-07-07 14:57:30,8376,347,8695
